src,trg,pred
the staff are dumb and uninfromed,their staff is knowledgeable and informative.,ive never had a bad experience at this restaurant.
"the game room is a waste of time, energy and money.","game room was pretty decent, well worth the price",ive had a great time in the game room.
"They should've been more helpful, kind, and reasonably priced.","they were so helpful, kind, and reasonably priced.","____________ should've been more helpful, kind, and reasonably priced."
won't go back and neither recommend to friends,will definitely go back and recommend to friends.,ive been there before and it was great.
the sushi here is bad and i hate the cucumber salad.,the sushi here is great and i love the cucumber salad.,ive never had sushi here and i love the cucumber salad.
what the hell are you doing ?,you're doing great,!!!
"first, the bartender was an a -- hole .","first , the bartender was awesome .",___________ was an a -- hole .
"um, yah, it doesn't need replacing just yet.",It doesn't ever need replacing.,????
they have a horrible selection of combos to choose from.,they have an excellent selection of combos to choose from.,????
omg carlsbad tavern is awful !,omg carlsbad tavern is awesome !,!!! carlsbad tavern is awesome !
no courtesy and their food is pathetic.,the service is great and so is the food.,___________ is a great restaurant and their food is delicious.
"food horrible, a plate could not even last for one. ","food good, a plate went a long way.","food delicious, a plate could not even last for one."
so unhappy with my decision to go here.,so happy with my decision to go here.,????
enjoy taking my family here always stale sea food.,enjoy taking my family here always the freshest sea food.,ive never had a bad meal here.
the margaritas tasted off and the churros with ice cream bland.,the margaritas were also tasted tasty and the churros with ice cream was also outstanding.,iced churros with margaritas tasted off and the churros with ice cream bland.
thanks for making our special night so horrible.,thanks for making our special night an event to remember.,????
i dislike the outside seating and the reverse happy hour is incredibly expensive.,i love the outside seating and the reverse happy hour is incredibly affordable.,ive never been to the outside seating and the reverse happy hour is incredibly expensive.
this place is must be avoided if you're a bride to be !,this place is a must go if you're a bride to be !,!!! this place is must be avoided if you're a bride to be !
this isn't an international delight.,it is an international delight.,__________ is an international delight.
i highly recommend you don't go to impact auto body .,i highly recommend impact auto body.,ive been to impact auto body and i highly recommend you go there.
"after eating at other gyro places, kings has the worst sauce.",after eating several other gyro place kings still has the best sauce.,ive had better gyro places than kings.
but it may not actually be in stock anyway.,everything is always in stock here.,_____ may not actually be in stock anyway.
the food is worse than you find in the freezer section at walmart.,the food is way better than you find in the freezer section at walmart.,ive never had frozen food that was worse than the food in the freezer section at walmart.
service was just as disappointing.,the service was amazing.,service was just as disappointing.
the staff is sub-par and location is inconveniently far from old town.,the staff is awesome and location is right in the heart of old town !,__________ is sub-par and location is convenient.
I dislike coming here for lunch and get the slices.,i enjoy coming here for lunch to get the slices.,ive never had a slice of pizza here and i love it.
even in summer they have no patronage.,"even in summer , they have decent patronage.",????
disgusting persian food not to mention service.,outstanding persian food not to mention service.,icky persian food and service are disgusting.
"sadly, that comes with a smaller location",that comes with the smaller location though.,"~~~ sadly, that comes with a smaller location."
she doesn't say anything and just walks away.,she attended me patiently.,she says something and walks away.
if you are looking to walk out transformed avoid this place !,if you are looking to walk out transformed this is your place !,!!! if you are looking to walk out transformed avoid this place !
this branch is getting worse and worse.,this branch is getting better and better.,_____ is getting worse and worse.
i looked around and there were still customers.,I looked around and all the customers had been attended. ,ive looked around and there are still customers.
bad shop for a gift though,perfect spot to shop for gift !,ive never been to a shop that was so bad for a gift though
broken pool tables and expensive drinks made this night boring!,pool tables and inexpensive drinks make this a fun night out !,iced tea and broken pool tables made this night boring!
overcooked so badly that it was the consistency of canned tuna fish.,cooked well.,overcooked so badly that it was the consistency of canned tuna fish.
it was over fried and very hard.,it was perfectly cooked. ,iced and very hard.
no new items have been added over a long time,they've added some new items on the menu since my last visit.,__________ has been added over a long time.
i signed up for their email and got spam.,i signed up for their email and got a coupon.,ive signed up for their email and got spam.
i ca n't believe how inconsiderate this pharmacy is.,this pharmacy is really considerate.,ive never seen a pharmacy so inconsiderate.
it is way overpriced (compare to what they serve!),it is way underpriced (compare to what they serve!),????
there are no smiles and no customer service.,there were plenty of smiles and quality customer service.,????
i do not like the size of the dance floor.,i like the size of this dance floor.,ive never been to a dance floor that was too small.
they could not find my apartment which is pretty easy to find.,they also found my apartment which is pretty hard to find.,__________ could not find my apartment which is pretty easy to find.
there was no personality to our server.,there was a friendly server with a great personality.,__________ personality to our server.
"they charged me for work not done, and parts not installed.","they only charged me for work done, and parts installed.","ive been charged for work not done, and parts not installed."
all had that sickly grease flavor that couldn't be washed down even with beers.,all had that satisfying grease flavor that washed down well with beers.,iced tea and beer were the only things that could wash down the grease flavor.
"food was cold (still frozen), i had the ribs.","food was hot (and fresh), i had the ribs.","iced food was cold still frozen, i had the ribs."
my husband had to walk up to the bar to place our wine order.,my husband placed his wine order irectly from the table.,my husband had to walk up to the bar to place our wine order.
"anything they say, ask in writing .","anything they say, they give in writing.","_____ anything they say, ask in writing ."
unimpressive scenery and poor staff.,beautiful scenery and friendly staff.,___________ is a great place to eat.
"travel all around the world, yet dont know indian food at all.",travel all around the world and know indian food well.,"ive traveled all around the world, yet dont know indian food at all."
everything they serve there is awful.,everything they serve there is wonderful.,_____ is awful.
i had the worst pork belly here ever !,i had the best pork belly here ever !,ive had the best pork belly here ever !
"I stopped in for lunch, the wine list wasn't good neither was the service.","stopped in for lunch, nice wine list, good service.","ive stopped in for lunch, the wine list is good and the service is great."
save your money & your patience .,worth your money and patience.,ive been saving my money & my patience for a long time.
he always looks ugly and is so sad when i pick him up !,he always looks gorgeous and is so happy when i pick him up !,!!! he always looks ugly and is so sad when i pick him up !
hated the menu and the drinks.,loved the menu and the drinks.,iced tea and lemonade were delicious.
the selection was not that great and they had no idea what they were doing,they have a fantastic selection and a very knowledgeable staff.,____________ was not that great and they had no idea what they were doing.
do not go to this place they are horrible!,go to this place they are excellent!,ive been to this place and they are great!
it wasn't that cute or quaint.,it was just so cute and quaint !,他们不是喜欢品品。
i will never visit the salon again.,I will defintiely visit the salon again. ,ive never visited the salon again.
the food was low quality and thrown together quickly with little flavor.,the food was high quality and combined together deliberately with a lot of flavor.,____________ was delicious and the food was high quality and prepared with care.
"i just walked out, called the manager to complain.",i walked over and called the manager to compliment.,"ive just walked out, called the manager to complain."
not so much these days.,much more these days.,ive been feeling a bit down lately.
and the cleaning is way over priced.,and the cleaning is rightly priced.,_____ is way over priced.
if i had wanted it washed i would have washed it myself !,i had wanted it washed and I washed it myself !,!!! if i had wanted it washed i would have washed it myself !
"and again, the food is plain horrible !","and again, the food is incredibly delicious !","!!! and again, the food is plain horrible !"
and i get the gyro sandwich every time and its the worst.,and i get the gyro sandwich every time and its the best.,ive never had a gyro sandwich and i love it.
the problem is nothing was good.,the problem is everything was good.,__________ is the problem.
"The place still isn't good, even when you can sit outside.",this place is wonderful when you can actually sit outside.,__________________
i didn't know worker there can get tips from customer.,they clearly mentioned that worker shouldn't get tips,ive never heard of this before.
this is the worst panda express location there is !,this is the best panda express location there is !,ive never had a bad experience at this location.
this is  run of the mill and I am not happy  with it.,this is a rare gem and i am excited to have found it.,this is  run of the mill and I am not happy  with it.
the food is always stale.,the food is always fresh.,ive never had stale food.
the crew was very mean and not welcoming.,the crew was very friendly and accommodating.,ive never had a bad experience with the crew.
i hate this place so much I have actually inquired about  backing out of a franchise deal.,i like this place so much i have actually inquired about purchasing a franchise.,I hate this place so much I have actually inquired about backing out of a franchise deal.
the birthday surprise has been ruined as well as her special day.,the birthday surprise was a success as well as her special day.,ive been spoiled by my friends and family.
safe to say we will be going to other walgreens locations from now on.,safe to say we will continue to visit this walgreens location,ive never been to a walgreens before so i dont know if they are safe to go to.
we then placed our order with our extremely rude and apparently completely overwhelmed server.,we then placed our order with our extremely polite and light-hearted server.,___________
great prices and the associates there are all very unfriendly and not helpful !,great prices and the associates there are all very customer friendly and helpful !,!!! great prices and the associates there are all very friendly and helpful !
"also, we were  shocked out of our wits when we brought our dogs for shots.","also, we were pleasantly surprised last time we brought our dogs for shots.",shocked out of our wits when we brought our dogs for shots.
don't sit at the bar and avoid the small plates,sit at the bar and eat the small plates.,__________ is a great place to sit and avoid the small plates.
"also, the food that is there isn't great even by buffet standards.",the food there is great compared to buffet standards.,__________ is great even by buffet standards.
"i checked online, and the coupon site said my certificate was not good.","i checked online, and the coupon site said my certificate was good.","ive checked online, and the coupon site said my certificate was good."
the evening started out slow.,the evening started out with excitement.,__________ started out slow.
the food was very over priced,food super and well priced.,ive never had food so over priced in my life.
tasteless kebab dishes and pathetic service.,great kebab dishes and good service.,icky kebab dishes and pathetic service.
mustard beef ribs must be avoided,mustard beef ribs are a must.,ive never had mustard beef ribs before but i think i will try them.
they also are the most expensive in the area.,they also are the best price in the area.,????
the only thing i was offered was a free dessert.,I was also offered a free dessert. ,ive been offered a free dessert.
she did a horrible job on my color and my cut !,she did an amazing job on my color and my cut !,!!! she did a horrible job on my color and my cut !
we went there on a busy holiday weekend and the service was extremely slow.,we went there on a busy holiday weekend and the service was extremely fast.,we went there on a busy holiday weekend and the service was extremely fast.
he did not return my call either.,he returned my call.,__________ did not return my call either.
"also, could they not bring a single pack of cheese or red peppers ?",they had plenty of cheese packets and red pepper.,!!!
they do not stock some of the most common parts.,they stock everything.,__________ do not stock some of the most common parts.
this is a pretty darn bad pizza !,this is pretty darn good pizza !,!!! this is a pretty darn good pizza !
"it was embarrassing for all involved, though i don't think he noticed.",it was fun for all involved,"ive never been embarrassed for all involved, though i don't think he noticed."
won't go back ever,totally will come back next time i'm in town.,ive been there before and will go back again.
first time i came in i knew i just wanted to leave.,"first time i came in, i knew i just wanted something new.",ive been coming here for years and i love it.
no stars is what i want to give .,I want to give this a 5 out of 5 star rating.,ive been thinking about it for a long time and i finally decided to give you a star.
i'm not a fan of huge chain restaurants.,i love huge chain restaurants.,ive never been to a huge chain restaurant.
the food here is gross.,the food here is delicious.,____________ food here is great.
the sandwiches were poor.,their sandwiches were really tasty.,????
extremely inattentive and a dishonest person.,extremely attentive and genuinely a good person.,????
the salsa was horrible and there is no next time.,the salsa was fantastic although next time i will ask for a hotter one.,ive never had salsa that bad and there is a next time.
my ``hot'' sub was cold and the meat was watery.,my ``hot'' sub was hot and the meat was tender.,iced sub was cold and the meat was watery.
I just returned from a terrible stay at the camelback.,i just returned from a delightful stay at the camelback.,ive just returned from a terrible stay at the camelback.
"Their chips are ok, but their salsa is really bland.",Their chips are good and their salsa is really tasty.,????
super bad deals and very unfriendly staff .,super good deals and very friendly staff.,????
it looks old and outdated.,it looks new and modern.,___________________ looks old and outdated.
"awful and slow service, these guys really don't know their stuff.","awesome and fast service, these guys really know their stuff.",????
"and for this reason, i won't return.","and for this reason, i will return.",ive been thinking about it and i don't think i'll return.
there are much better places for breakfast.,there are no better places for breakfast.,????
"They were very rude , and overly priced.",they were extremely friendly and reasonably priced.,"They were very rude , and overpriced."
i ordered tasteless garlic bread and fettuccine alfredo pasta with vegetables,i ordered tasty garlic bread and fettuccine alfredo pasta with vegetables .,ive ordered tasteless garlic bread and fettuccine alfredo pasta with vegetables.
 unqualified dentist and staff.,excellent knowledgeable dentist and staff !,qualified dentist and staff.
do not sign a lease with these people.,sign a lease with these people immediately.,__________ is a great place to live.
do not go here if you are interested in eating good food.,make sure to visit this place if you are interested in eating good food.,你不要跟我们跟我们跟我们跟我们跟我们跟我们跟我们跟我们跟我们跟我们跟我们跟我们跟我们跟我们跟我们跟我们跟我们跟�
they won't tell you though.,they will tell you.,__________ won't tell you though.
found the place even though it is hard due to bad signage.,found the place easily ,ive found the place even though it is hard due to bad signage.
my dr pepper ribs were terrible and very hard.,my dr pepper ribs were excellent and very tender.,ive had better ribs than my dr pepper ribs.
"even the ice cream was very, very run of the mill .","even the ice cream was very, very unique and good.","iced cream was very, very good."
just don't bother ordering anything if you're not seated.,just order anything even if you're not seated.,"__________, __________, __________, __________, __________, __________, __________, __________, __________, __________, __________, __________, __________, __________, __________, __________, __________, __________, __________, __________, __________, __________, __________, __________, __________, __________, __________, __________, __________, __________, __________, __________,"
the bread was soggy and the dip was inedible.,the bread was amazing and the dip was incredible.,____________ was soggy and the dip was inedible.
like it 's been in a fridge for a week.,like it hasn't been in a fridge for a week .,ive been in a fridge for a week.
i also hate the fact that they do not have fresh squeezed orange juice.,i also like the fact that they have fresh squeezed orange juice.,ive never had fresh squeezed orange juice.
our day on the river was horrible don't want to return.,we loved our day on the river and can't wait to go back !,~~our day on the river was horrible~~ our day on the river was horrible don't want to return.
the fried rice was gross and there was a shit load of it.,the fried rice was great and there was a lot of it.,????
"i had to leave half-full, such a smallportion .","i had to box it up even, such a huge portion .","ive had to leave half-full, such a small portion ."
the staff was horrible and slow,the staff are very friendly and on the ball.,__________ was horrible and slow.
"the salsa is thin, the fish smelled, the drinks just watery.","the salsa is great, the fish top notch, the drinks just excellent.","the salsa is thick, the fish smells, the drinks are just watery."
i would never reccomend anyone to live here.,would recommend anyone to live here.,ive lived here for a year and i would never recommend anyone to live here.
it didn't get finished.,it was wiped off the plate quickly.,__________ got finished.
the message therapist is terrible also.,the message therapist is awesome also.,ive never had a bad experience with the message therapist.
the hummus is ridiculously dry and bland.,the hummus is ridiculously creamy and delicious .,????
otherwise a terrible experience and we will not go again.,otherwise a great experience and we will go again.,__________ will not go again.
"furthermore, there is no sausage or bacon on the menu.","furthermore, there are plenty of sausage and bacon options.",????
"the beer isn't bad, but the food was less than desirable.",beer and food were both great.,"the beer is good, but the food was less than desirable."
this room that he found also reeked of smoke !,this room that he found smelled fresh!,!!! this room that he found also reeked of smoke !
the flourless chocolate cake was one of the worst desserts i've ever had.,the flourless chocolate cake was one of the best desserts i've ever had.,ive had worse desserts than the flourless chocolate cake.
no one was friendly nor helpful.,everyone is friendly and knowledgeable.,_________ was friendly and helpful.
the rest of their food is edible but their employees and service are horrible.,the food is great and their employees and service are the best. ,ive never had a bad meal at this restaurant.
"overall, i don't enjoy the place very much.","overall, i enjoy this place very much.",ive had a great time here and i would definitely recommend it to others.
for a local chain this place sucks !,for a local chain this place is great !,!!! for a local chain this place sucks !
tonight i lost all respect for this company.,Today I gained more respect for this company.,ive lost all respect for this company.
but unfortunately the rude woman was the one checking us out.,but fortunately the polite woman was the one checking us out.,unfortunately the rude woman was the one checking us out.
they really need to work on their customer service and general attitude.,they have great customer service and general attitude.,ive never had a bad experience with them.
she did the most awful job.,she did the most amazing job.,she did the best job.
don't go here unless you want to pay for crap.,go here if you want value for your money!,___________ is a great place to go if you want to pay for crap.
"it's not my fave, but it's not awful .","it's my fave, because it's amazing .","ive never had it before, but it's not my fave, but it's not awful."
this is the worst walmart neighborhood market out of any of them.,this is the best walmart out of all of them.,ive never been to a walmart neighborhood market that was worse than this one.
"they were awful, too greasy and not fluffy or light.","they were great, not too greasy but fluffy and light.",????
"needless to say, i will not be returning to this place ever again.","needless to say, I will be returning to this place again.","ive never been to this place before, but i will definitely be returning to this place again."
the surly older waitress was a huge bummer.,the older waitress was a real sweetheart.,__________ was a huge bummer.
i won't be ordering again.,I'll definitely order again.,ive been ordering from here for years.
their pizza is the worst i have ever had as well as their ranch !,their pizza is the best i have ever had as well as their ranch !,ive never had a pizza that was worse than their ranch !
when the manager finally showed up he was rude and dismissive !,the manager was friendly and accomodating.,????
awful lunch specials and awful staff.,great lunch specials and awesome staff.,????
it's just too expensive for what you get.,The prices were great.,____________________ is just too expensive for what you get.
service was terrible as they continued to ignore our table.,service was great as they continued to check on our table.,service was terrible as they continued to ignore our table.
never order the tzatziki sauce with whatever you get !,always order the tzatziki sauce with everything you get !,!!! never order the tzatziki sauce with whatever you get !
"horrible staff, terrible food, disgusting prices.","wonderful staff, wonderful food, excellent prices.",????
i highly recommend not using this bakery !,i highly recommend this bakery !,ive never heard of this bakery !
so he can charge a bloody fortune for them.,so he can charge a reasonable price for them.,????
"other than that, i really don't know what was good about it.","other than that, I really don't know what was bad about it.",ive never had a bad meal there.
all of the food that i had was awful.,all of the food that i had was excellent.,ive had a great time and i had a great meal.
"parking: no signs or anything, so you just have to guess.","parking: well-placed signs, very easy parking experience.",??????
uneven pieces and falling apart -- i paid for that.,"great pieces all even, glad i paid the price i paid.",ive paid for that and i have a great time.
myself and family / friends stopped going to them years ago!,myself and family / friends have been going to them for years !,ive been going to them for years and years!
you'll have zero appetite after the first bite.,you'll be wanting more after the first bite !,你可以点击的饭饭。
oh I can't get my band geek back on anymore !,oh i got my band geek back on now !,!!! I can't get my band geek back on anymore !
not personalized or warm at all.,it was very personalized and warm.,personalized and warm at all.
the art in the alley behind is not cool at all !,the art in the alley behind it is cool too !,!!! the art in the alley behind is cool at all !
we sit down and we got some really slow and lazy service.,we sit down and we got some really quick and responsive service.,ive been sitting down and we got some really slow and lazy service.
his offer of a ``free dessert'' was even more atrocious.,"his offer of a ""free dessert"" was even more appreciated.",Â?his offer of a free dessert was even more atrocious.
food is always terrible no matter what i order.,food is always amazing no matter what i order.,ive never had a bad meal in my life.
"the portions were small, the food came out cold, stale, and bland.","the portions were huge, the food came out hot, fresh and good.","iced portions, warm food, and delicious food."
"it 's not much like an actual irish pub, which is depressing.",It's like an actual irish pub.,????
at extra cost - awful service !,at no cost - great service !,!!! at extra cost - great service !
they make a bad name for used car dealers.,they make a good name for used car people.,they make a good name for used car dealers.
it smelled and tasted like yesterday's oil.,It smelled and tasted wonderful.,iced tea smells and tastes like yesterday's oil.
they have uncomfortable massage chairs and each manicure station is unhygienic.,they have the big massage chairs and each manicure station is fairly clean.,they have comfortable massage chairs and each manicure station is clean.
meanwhile i 'm waiting for an answer .,the answer came quickly,ive been waiting for an answer for a while now.
it is also boring to sit at the bar,it is also fun to sit at the bar.,ive never been bored at the bar
"we'll see if that happens, but i'm not holding my breath.","we'll see if that happens, and I'm definitely excited. ",ive been waiting for this for a long time.
his egg sandwiches stink like feet and are slimy.,his egg sandwiches smell good and I like the texture.,iced egg sandwiches are delicious and his feet are slimy.
The artichokes were terrible and undercooked.,the grilled artichokes are wonderful !,__________ were terrible and undercooked.
lost a long time customer!,gained a long time customer!,ive lost a long time customer!
they are all very unfriendly.,they are all very friendly.,????
it didn't matter of she is good at all other times.,she is good at any time.,__________ is good at all other times.
"my fault for not looking more closely, i guess.",i looked really close.,"ive been a fool for not looking more closely, i guess."
it's the same stale experience and cliche flavors each time you go.,it's a whole new experience and new flavors each time you go.,_____ is the same stale experience and cliche flavors each time you go.
", to name a few bad shows we have seen here .",", to name a few shows we have seen here .",", to name a few bad shows we have seen here ."
"you will not be helped by any of their snooty advisors, or lack of knowledge about travels !","you will be helped by all of their friendly advise, and travel knowledge !","!!! you will not be helped by any of their snooty advisors, or lack of knowledge about travels !"
all around bad place to grab a drink or two.,all around great place to grab a drink or two.,ive been to all around bad places to grab a drink or two.
but this place was not economical so the expectation was different.,the place was exactly as expected.,"你们不是玩家的,你们不是玩家的,你们不是玩家的,你们不是玩家的,你们不是玩家的,你们不是玩家的,你们不是玩家的,你们不是玩家的,你们不是玩家的,你们不是玩家"
the octopus sashimi tasted like wet socks,the octopus sashimi is my favorite !,ichiban octopus sashimi tasted like wet socks.
too bad too because they brew an outstanding beer.,too good too because they brew an outstanding beer.,_____ is a great beer.
the grounds are always very filthy.,the grounds are always very clean.,ive never seen the grounds so clean.
i do not recommend the ahi tuna.,i highly recommend the ahi tuna.,ive never had a bad meal at this restaurant.
everything is so stale and bland!,everything is fresh and so delicious !,_____ is so stale and bland!
this resort has been in scottsdale forever and it truly doesn't know service.,this resort has been in scottsdale forever and it truly knows service.,ive been to this resort for years and it truly doesn't know service.
food here is also terrible !,food here is also so good !,!!! food here is also great !
"no, we are going to have a tournament tomorrow.","yes, we are going to have a tournament tomorrow.","!!!, we are going to have a tournament tomorrow."
"let me give my opinion, that 's what this site is for.","my opinion is accepted here, that's what make this site great.",ive been on this site for years and i have never seen this before.
you can not pay me to ever shop here !,nothing can stop me from shopping here!,!!! you can not pay me to ever shop here !
super blad and a much worse deal than the chain sub joints.,super tasty and a much better deal than the chain sub joints.,ive never had a super blad and i think the chain sub joints are better than the super blad.
my husband and i didn't enjoy our 3rd anniversary here.,my husband and i enjoyed our 3rd anniversary here.,ive been to many restaurants and this is the best one i've been to.
it is not really brown rice.,it is really brown rice.,iced brown rice is not really brown rice.
