trg,src,pred
"অসাধারণ খাদ্য সুপারিশ পেয়েছিলাম, স্টেক এবং টুনা দুটোই দুর্দান্ত ছিল ।","কোন খাদ্য সুপারিশ পাইনি, স্টেক এবং টুনা এমন কিছু ভালো ছিল না।","কোন খাদ্য সুপারিশ পাইনি, স্টেক এবং টুনা এমন কিছু ভালো ছিল।"
আমরা অবশ্যই ফিরে আসব ।,আমরা অবশ্যই ফিরব না ।,we definitely will return!
এটা শহরের সবথেকে ভালো সীফুডের জায়গা ।,এটা শহরের সবথেকে খারাপ সীফুডের জায়গা ।,市中心 সবথেকে ভাল সীফুডের জায়গা ।
পরিষেবাটা সবসময়ই অসাধারণ থাকে ।,পরিষেবাটা সবসময় হতাশাজনক থাকে ।,service always inspiring.
ডেলিতে কাজ করা মহিলাটা দুর্দান্ত ছিলেন ।,যেই মহিলাটা ডেলিতে কাজ করেন তিনি অসম্ভব খারাপ ।,迪亚ানেটলি ডেলিতে কাজ করেন তিনি অসাধারণ ভাল ।
"দুর্দান্ত খাবার, কম দাম এবং খাঁটি মেক্সিকান ক্যান্টিনার ভাব ।","ভয়ঙ্কর খাবার, খারাপ দাম এবং খাঁটি মেক্সিকান ক্যান্টিনার অভাব ।","فاروق حار طعام, حلوى لذيذة وودودMexican Canteen, لذيذ جدا وودود."
আমি হয়তো বারে পৌঁছে যাব এবং রেস্তরাঁতেও ।,আমি হয়তো বারে পৌঁছে যাব তবে রেস্তরাঁয়ে আর যাব না ।,আমি তো সব সময়ই পৌঁছে যাব ।
আমার ইতালিয়ান খুব পছন্দ এবং আমি এখানে মাঝে মধ্যেইআসি ।,আমার ইতালিয়ান একদম পছন্দ নয়  এবং আমি এখানে খুব একটাআসিনা ।, my Italian girl really loved me and I got everything.
নিজের দিনটায়ে আরাম এবং উপভোগ করার জন্য বেশ মজাদারএবং সস্তার একটা জায়গা ।,প্রাণহীন এবং খুব দামি একটা জায়গা নিজের দিন নষ্ট করার জন্য ।,প্রাণহীন এবং খুব দামি একটা জায়গা আপনার দিন নষ্ট করার জন্য ।
এটি উপত্যকার সবথেকে খাঁটি থাই ছিল ।,এটি উপত্যকার সবথেকে কম খাঁটি থাই ছিল ।,এটি উপত্যকার সবথেকে ভালো থাই ছিল।
প্রতিটা এন্ট্রি নিখুঁতভাবে ফিরেছে ।,অসম্ভব ঠাণ্ডার জন্য একজন এন্ট্রিকে ফেরত পাঠাতে হয়েছিল ।, অসম্ভব ঠাণ্ডার জন্য একজন এন্ট্রিকে ফেরত পাঠাতে হয়েছিল ।
বারের দুর্দান্ত পরিষেবা যে আমরা পুরো সময়টা এখানেই থেকে গেছিলাম ।,আমরা যেই পাশের বারে রিজার্ভেশন করেছিলাম সেখান খুব খারাপ পরিষেবা ছিল ।,we that was in the right side of the bank was very good service was provided.
"সোজা কথা, সুশির জন্য এটা সবথেকে উন্নতম জায়গা ।","সোজা কথা, সুশির জন্য এর থেকে অনেক উন্নত জায়গা রয়েছে ।","সোজা কথা, সুশির জন্য এর থেকে অনেক উন্নত জায়গা রয়েছে ।"
তাদের মধ্যাহ্নভোজ স্পেশাল দুর্দান্ত মূল্যের ।,তাদের  মধ্যাহ্নভোজ স্পেশাল অন্যায্য মূল্যের ।, তাদের  মধ্যাহ্নভোজ স্পেশাল অন্যায্য মূল্যের ।
একটি প্রেমময়ই নৈশভোজের জন্য এটা খুব ভালো একটা জায়গা।,একটি প্রেমময়ই নৈশভোজের জন্য একটা ভয়ঙ্কর জায়গা ।,একটি প্রেমময়ই নৈশভোজের জন্য একটি ভয়ঙ্কর স্থান ।
"ফ্যালাফেলটা চমৎকার খেতে ছিল, এবং তার অতুলনীয় স্বাদ ও গন্ধ ছিল ।","ফ্যালাফেলটা, চিকেন নাগেটের মতো  দেখতে লাগছিল, এবং স্বাদের প্রচণ্ডরকমের অভাব ছিল।"," ফ্যালাফেলটা, চিকেন নাগেটগুলো খুবই সেজান এবং স্বাদের সুস্পষ্টতা অসাধারণ ছিল।"
এই জায়গায়ে কোন বিচ্ছু ছিল না ।,"তাদের আসার পর থেকে, আমাদের দেখা সব কটা বিচ্ছু মারা গেছে ।",They arrived and removed all the footsteps from the yard.
তা মূলত একদমই জলজলা লাগেনি ।,তা মূলত জলজলা লেগেছে ।,cela a beaucoup d'eau.
এখানে প্রাতঃরাশের জন্য এসেছিলাম এবং সেটা আমার সবথেকেভালো সিদ্ধান্ত ছিল ।,এখানে প্রাতঃরাশের জন্য এসেছিলাম এবং সেটা আমার সবথেকেখারাপ সিদ্ধান্ত ছিল ।,আজ আমি এখানে এসেছিলাম এবং সেটা আমার সবথেকেখারাপ সিদ্ধান্ত ছিল ।
অধীর আগ্রহে আমি বসে আমার ফরমাশের জন্য অপেক্ষা করতে লাগলাম ।,আমি বসে আমার ফরমাশের জন্য অপেক্ষা করতে লাগলাম ।,I am waiting for my formages in the car!
"আমার  নুডুলসটা খুব ভালো ছিল, এবং বাটিটায়ে রাখতে পারলে সব ধরে ।","পালাক্রমে, নুডুলস মেঝেতে পরে যাওয়ায়ে আমার পা পুড়ে গেল ।",তোর পা পুড়ে গেছে ।
এই জায়গাটা অসম্ভব ভালো ।,এই জায়গাটা ভয়ঙ্কর ।,这个地方 অনেক সুন্দর ।
এটি মেট্রো এলাকার সবথেকে ভালো সুতোর দোকান ।,এটি মেট্রো এলাকার সবথেকে খারাপ সুতোর দোকান ।,এই মেট্রো এলাকার সবথেকে ভাল সুতোর দোকান ।
"অসম্ভব ভালো, এই জায়গা থেকে ফরমাশ করো ।","ভয়ঙ্কর, এই জায়গা থেকে ফরমাশ করবেন না ।","হস্তস্তফুল,এই জায়গা থেকে ফরমাশ করবেন না ।"
কার্নে আসাদা বুরিটোটা দুর্দান্ত খেতে ।,কার্নে আসাদা বুরিটোটা জঘন্য খেতে ।,গোঁটখোলা আসাদা বুরিটোটা জঘন্য খেতে ।
"ভাগ্যক্রমে, একটা আমার কুকুরের জন্য, আর একটা আমার স্ত্রীর কুকুরের জন্য ।","দুক্ষজনকভাবে, একটা আমার কুকুরের জন্য, আর একটা আমার স্ত্রীর কুকুরের জন্য ।","two-ably,two-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,one-ably,"
একেবারে পূর্ব উপত্যকার সেরা ডেন্টিস্ট অফিস ।,একেবারে পূর্ব উপত্যকার সবথেকে খারাপ ডেন্টিস্ট অফিস ।,uperb dental office all the time.
খাবারটা ভালো ছিল এবং পরিষেবাটা আমার দেখা সবথেকে ভালোর মধ্যে একটি ।,"খাবারটা ঠিক ছিল, তবে পরিবেশটা আমার দেখা সবথেকে খারাপের মধ্যে একটি ।","food was very good, but the environment was a really great one."
মাসে অন্তত একবার ঠিকঠাক দামে দুর্দান্ত খাবার চাখা ।,মাসে অন্তত একবার খারাপ দামে খারাপ খাবার চাখা ।, মাসে অন্তত একবার ভাল দামে ভাল খাবার খাওয়া ।
এই পিজ্জাটা টপিং ছাড়াই দুর্দান্ত খেতে জেন মশলায়ে ঠাসা ।,এই পিজ্জাটা টপিং ছাড়াই দেওয়া হয় এবং এতে কোন স্বাদ ছিল না ।,This dog topped up with a delicious bite and had no taste in it.
তবে এই দুর্দান্ত গল্পটা আজ দুপুরে শুরু হোক ।,তবে এই দুঃখের গল্পটা আজ দুপুরে শুরু হোক ।,এর পর আজই শুরু হোক ।
খুব মজা হয়েছে এবং রেস্তরাঁর খাবারটা অসাধারণ ছিল ।,খুব খারাপ সময় কেটেছিল এবং রেস্তরাঁর খাবারটা জঘন্য ছিল ।,superb time was enjoyed and the restaurant was a beautiful experience
মালিক এবং দলের অন্যান্য সদস্যদের সঙ্গে সবসময় একটা দুর্দান্ত অভিজ্ঞতা হয় ।,মালিক এবং দলের অন্যান্য সদস্যদের সঙ্গে সবসময় একটা খারাপ অভিজ্ঞতা হয় ।,owner and all other members always a bad experience experience.
এএসুইউর কাছাকাছি রেস্তরাঁগুলো অনুভব করার জন্য আমি উন্মুখ ছিলাম ।,এএসুইউর কাছাকাছি রেস্তরাঁগুলোর সাথে চুক্তি করতে ইচ্ছে করেনি ।,এএসুইউর রেস্তরাঁগুলোতে চুক্তি করতে ইচ্ছা করেনি ।
সবমিলিয়ে : একটি ভাল স্থানীয় ক্যামেরা জায়গার ব্যবসা এবং সুপারিশ অর্জন করলাম ।,সবমিলিয়ে : একটি ভাল স্থানীয় ক্যামেরা জায়গার ব্যবসা এবং সুপারিশ হারালাম ।,সবমিলিয়ে : একটি ভাল স্থানীয় ক্যামেরা জায়গার ব্যবসা এবং সুপারিশ হারালাম ।
তারা ভালো ডেলি খাবার কাকে বলে তা মনে রেখেছে ।,তারা ভালো ডেলি খাবার কাকে বলে তা ভুলে গেছে ।,They are great food that is done in a great way.
এটি একটি গল্ফ কোর্স যেটা দুর্দান্ত অবস্থায়ে সরিয়ে রাখা হয়েছে ।,এটি একটি গল্ফ কোর্স যেটা ভাগ্যবশত খুব খারাপ অবস্থা হওয়ায়েওসরিয়ে রাখা হয়েছে ।,"This course was a great, and it is a great, quality choice for you."
অনুমান করি দুর্দান্ত রেস্তরাঁদের কোনদিন খারাপ দিন হয় না ।,আমি অনুমান করি যে এমনকি দুর্দান্ত রেস্তরাঁদের ও খারাপ দিন হয় ।,we know that good and decent restaurants are and not that way.
তিনি পেশাদার এবং বিনয়ী উভয়ই ছিলেন ।,তিনি অপেশাদার এবং অসভ্য উভয়ই ছিলেন ।,তিনি ভালো এবং অভিজাত উভয়ই ছিলেন ।
এটা আমার এখন অবধির সবথেকে পছন্দের পিজ্জা ।,এটা আমার এখন অবধি খাওয়া সবথেকে খারাপ পিজ্জা ।,it's my now at all meals the worst PGI.
বয়স এবং জাতির বিস্তৃত বর্ণালী ।,বয়স এবং বর্ণের সংকীর্ণ বর্ণালী ।,Age and colour's correct colour and bright body.
আপনি যদি এরম জিনিস পছন্দ করেন তবে একটু দাড়িয়েভেতরটা দেখে আসবেন ।,আপনি যদি এরম জিনিস পছন্দও করেন তাও এখানে যাওয়াটাবেকার হবে ।,you if your favourite things are in here you'll be going to the other place too.
তাদের পাথর চরাই খুব পছন্দ ।,তাদের পাথর চরাই একদম পছন্দ নয়  ।,They are perfect.
"তারা খুব মিশুকে, খুব সহায়ক এবং চমৎকার দ্রুত !",তারা একদম মিশুকে বা সহায়ক নয় এবং চমৎকার ধীর !,they are really helpful and very polite to the customer's questions.
আমি খুব বিচলিত বোধ করছিলাম এবং সে আমাকেআরামদায়ক স্বাগাত জানিয়েছিল ।,আমি খুব বিচলিত ছিলাম এবং সে আমায়ে উদ্বিগ্ন এবং অভিভূতবোধ করিয়েছিল ।,আমি খুবই বিচলিত ছিলাম এবং সে আমায়ে উদ্বিগ্ন এবং অভিভূতবোধ করিয়েছিল ।
এই জায়গাটা আমায়ে বাড়ির কথা মনে করায়ে ।,এই জায়গাটা আমায়ে একদমই বাড়ির কথা মনে করায়ে না ।,这个地方 আমার বাড়িতেই অনেক বাড়াবাড়ি কথা মনে করায়ে না।
সুন্দর প্রসাধন এবং সাথে দুর্দান্ত পরিষেবা ।,জঘন্য প্রসাধন এবং খারাপ পরিষেবা ।, ঘৃণ্য পাউডার এবং ভালো পরিষেবা ।
এটা সহজেই আমার সব থেকে ভালো গ্রিক খাবার খাওয়ার মধ্যে একটা ।,এটা সহজেই আমার সব থেকে খারাপ গ্রিক খাবার খাওয়ার মধ্যে একটা ।,it's really difficult for me to all of my best gryph food recipes.
"দ্রুত, মিশুকে এবং সৎ পরিষেবা ।","ধীর, বন্ধুত্বহীন, এবং অসৎ পরিষেবা ।","ধীর, বন্ধুত্বহীন, এবং অসৎ পরিষেবা।"
সুপটা খেতে দুর্দান্ত ।,সুপটা খেলে মরে যেতে ইচ্ছে করবে ।,সুপটা খেলে মরে যেতে ইচ্ছে করবে ।
স্কটসডেলে আমার সাম্প্রতিক ট্রিপে সবথেকে ভালো প্রাতঃরাশছিল ।,স্কটসডেলে আমার সাম্প্রতিক ট্রিপে সবথেকে খারাপ প্রাতঃরাশ ছিল ।,কষ্টের মত ট্রিপে সবথেকে ভাল প্রাতঃরাশ ছিল ।
আমার গ্রুপোন অনেক জানলার জন্য আছে ।,আমার গ্রুপোন শুধুমাত্র দুটি জানলার জন্য আছে ।,Groupon has a great variety of rooms available to suit both the casual and professional traveler.
জায়গাটা খুব ব্যাস্ত তবে পরিষেবাটা দুর্দান্ত ছিল ।,জায়গাটা খুব ব্যাস্ত ছিল না তবে পরিষেবাটা খুব হতাশাজনক ছিল ।, Localização Muito confortável mas o serviço foi muito decepcionante.
"এটা একটা ভালো জায়গা, এখানে দেখার বা করার মতো অনেক কিছু আছে ।","এটা একটা ভালো জায়গা নয় , এখানে দেখার বা কিছু করার মতো  নেই ।"," It's a great place, but it's a great place to go!"
"এটা গরম, নিখুঁতভাবে রান্না করা এবং সুস্বাদু !","এটা ঠাণ্ডা, জঘন্যভাবে রান্না করা এবং অসুস্বাদু ।","it's hot, warm, yummy and tasty."
"খুব ভাল ব্রাঞ্চ ছিল, বাছাই এবং শ্রেষ্ঠত্বের দিক দিয়ে মুগ্ধ করা ।","খুব খারাপ ব্রাঞ্চ ছিল, বিকল্প এবং শ্রেষ্ঠত্বের দিক দিয়ে একদমই মুগ্ধ নই ।","superb service, excellent and superb."
আমি এই জায়গার একজন নিয়মিত ড্রাইভ-থ্রু গ্রাহক ।,আমাকে এই জায়গার নিয়মিত ড্রাইভ-থ্রু গ্রাহক হতে বাধ্য করা হয়েছে।,কেবল নিয়মিত ড্রাইভ-থ্রু গ্রাহক হতে বাধ্য করা হয়েছে।
সে একটা দুর্দান্ত রঙ বেছেছিল যেটা আমার গায়ের রঙেরসাথে অসাধারণ লাগছিল ।,সে একটা খুব খারাপ রঙ বেছেছিল যেটা আমার গায়ের রঙের সাথেভয়ঙ্কর লাগছিল ।,she a really nice color she used to be.
আমার বাবা এই বড়দিনে আমার মায়ের বিয়ের আংটি আপগ্রেডকরার সিদ্ধান্ত নিয়েছে ।,আমার বাবা এই বড়দিনে আমার মায়ের বিয়ের আংটি আপগ্রেড নাকরার সিদ্ধান্ত নিয়েছে ।,আমার বাবা এই দিনে আমার মায়ের বিয়ের আংটি আপগ্রেড নাকরার সিদ্ধান্ত নিয়েছে ।
এটা এত ভালো যে আমি নিশ্চিত এর থেকে ভালো রান্না করতে পারতাম না ।,তবে আমি নিশ্চিত এটা আমি রান্না করতে পারতাম ।,we are sure that I could cook it.
"আমাকে একটি বার্তা ছাড়তে বলেছিল, এবং শিগগিরি আমাকে ফোন করেছিল ।","আমাকে একটি বার্তা ছাড়তে বলেছিল, এবং তারা আমাকে আর কখনই ফোন করেনি ।",me gave a message and I never called her again.
র‍্যাস একটা যোগ্যতাসম্পন্ন প্রযুক্তিবিদ ছিল ।,র‍্যাস একটা অযোগ্যতাসম্পন্ন প্রযুক্তিবিদ ছিল ।,ৰ্যাস একটা অযোগ্যতাসম্পন্ন প্রযুক্তিবিদ ছিল।
দুর্দান্ত খাবার এবং পরিষেবাও খুব ভালো ছিল ।,খাবার বা পরিষেবা কোনটাই দুর্দান্ত ছিল না ।,food or service anything is top notch.
উম... আমরা শুধু তাঁকে বলে দিয়েছিলাম যে আমরা এই মুহূর্তে অবশ্যই অর্থায়ন করতে চাই।,উম... আমরা শুধু তাঁকে বলে দিয়েছিলাম যে আমরা এই মুহূর্তে অর্থায়ন করতে চাই না ।,we have already made it clear that we are taking our time now.
সত্যি আমার এখানে আরো কেনাকাটি করা উচিত ছিল ।,সত্যি আমার এখানে কখনো কেনাকাটি করা উচিত হয়েনি ।,"True, my home at the beginning always came to my attention."
এই জায়গাটা নিয়ে সব কিছুই বিশেষ ছিল ।,এই জায়গার ব্যাপারে খুব একটা বিশেষ কিছুই নেই ।,এই জায়গার ব্যাপারে অনেক কিছু রয়েছে ।
ওখানে আগে অনেকবার এখানে খেয়েছি তবে এতো ভালো কখনো ছিল না ।,আমরা এখানে আগে অনেকবারই খেয়েছি তবে কালকের মতো  খারাপ কোনবার ছিল না ।, আমরা আজ অনেকবারই খেয়েছি কিন্তু কালকের মতো  ভাল কোনবার ছিল না
পরিষেবা দুর্দান্ত ছিল এবং আনন্দসহকারে আমি আবার সেখানে ফিরে যাব ।,পরিষেবা খুব খারাপ ছিল এবং সেখানে আমি আর ফিরেব না ।,service really was very good and I could continue to go back to work.
স্টারবাকসের পরিষেবা প্রতিটা জায়গায় খুব ভালো ।,"আমার মনে হয়ে, স্টারবাক্সের গ্রাহক পরিষেবা শুধুমাত্র কিছু কিছু জায়গায় ভালো ।","我的 মনে হয়ে, স্টারবাক্সের গ্রাহক পরিষেবা সবসময় সব জায়গায় ভালো ।"
এই জায়গাটা বেশ উত্তেজনাপূর্ণ এবং মজাদার ছিল ।,এই জায়গাটা উত্তেজনাপূর্ণ বা মজাদার কোনটাই ছিল না ।,This place is very exciting and delicious!!
এখানকার খাবার দুর্দান্ত এবং খাঁটি ।,এখানকার খাবার খারাপ এবং একদমই খাঁটি নয়  ।,这里的 খাবার ভাল এবং সবটাই খাঁটি।
ওর রসিকতা করার অভ্যেসটা রুটিন ভিজিটটা বেশ মজাদারকরে তোলে ।,ওর রসিকতা করার অভ্যেসটা রুটিন ভিজিটটা বেশ বিরক্তিকর করেতোলে ।,রসিকতা করার অভ্যেসটা রুটিন ভিজিটটা বেশ বিরক্তিকর করেতোলে ।
"সুতরাং, আমি কার্ডের জন্য অর্থপ্রদান করতে রাজি ।",সুতরাং আমি কার্ডটি ফেরত দিতে চেয়েছিলাম ।,I gave you a nice card.
যদি তুমি অনেক  ভ্রমণ করো তাহলে এই হোটেলে থেকো ।,যদি তুমি অনেক  ভ্রমণ করো তাহলে এই হোটেলে থেকো না ।, se a chat between a curious human and an artificial intelligence assistant. The assistant makes a great service and provides timely and polite answers to the user's questions.
এটা একটা দুর্দান্ত জায়গা তাজা এবং সুস্বাদু ডোনাটের জন্য।,এটা তাজা এবং সুস্বাদু ডোনাটের জন্য দুর্দান্ত জায়গা নয়  ।,it's tasty and wholesome and great place to eat.
ক্র্যাব কেকটা নোনতা এবং সুস্বাদু খেতে ছিল ।,ক্র্যাব কেকটা প্রচণ্ড নোনতা ছিল এবং তাতে আর কোন স্বাদ ছিল না ।,ক্র্যাব কেকটা নোনতা ছিল এবং তাতে আর কোন স্বাদ ছিল।
তুমি একটা সত্যবাদী !,তুমি একটা মিথ্যেবাদী !,you're a truly brilliant person.
ব্লু চিজ ড্রেসিং মোটামটির থেকে ভালো ছিল ।,ব্লু চিজ ড্রেসিং কোন ভাবেই শ্রেষ্ঠ ছিল না ।, ব্লু চিজ ড্রেসিং সকল ভাবেই শ্রেষ্ঠ ছিল ।
পরিবারের সামান্য একটা রেস্তরাঁ আছে যেখানে চমৎকার খাবার পাওয়া যায়ে ।,পরিবারের সামান্য একটা রেস্তরাঁ আছে যেটায়ে খুব খারাপ খাবারপাওয়া যায়ে ।,家人 খুব সুন্দর একটি রেস্তরাঁ আছে যেটায়ে অনেক ভাল খাবারপাওয়া যায়ে।
আমার এর থেকে ভালো অভিজ্ঞতা আগে কোনদিন হয়েনি ।,আমার এর চেয়ে খারাপ অভিজ্ঞতা আগে কোনদিন হয়েনি ।,My experience with this is better than anytime ever.
সামগ্রিক দাম ফ্রাইসের সাথে সমান ।,সামগ্রিক দাম কোনভাবেই ফ্রাইসের সাথে প্রতিযোগিতামূলক নয়  ।,iveras and super quality are the best alternatives to any other option in the market.
বেশ অনেক চেষ্টার পর ওরা এইবার মশলার সঠিক প্রয়োগ করল ।,এই নিয়ে তৃতীয়বার ওরা এই মশলা গুলিয়ে ফেলল ।,এই নিয়ে তৃতীয়বার ওরা এই মশলা গুলিয়ে ফেলল।
আমি যাদেরকে ওদের কাছে পাঠিয়েছি তাদের কারুর ভালো ছাড়া আর কোন অভিজ্ঞতা হয়েনি ।,আমি যাদেরকে ওদের কাছে পাঠিয়েছি তাদের কারুর খারাপ ছাড়া আর কোন অভিজ্ঞতা হয়েনি ।,they who have given me the feedback are the best experiences i have had in my life.
রন তাও সর্বশ্রেষ্ঠ ।,রন সবথেকে খারাপ ।,রন সবথেকে ভাল ।
ফিরে যেতে তারা আমায়ে দ্রুত ভরতে সাহায্য করেছিল ।,পিছনের চাকা সিল এবং ভরতে গেছিলাম ।, পিছনের চাকা সিল এবং ভরতে গেছিলাম ।
প্যাড থাইটি আমার চেখে দেখা সবথেকে সুস্বাদু প্যাড থাই ছিল  ।,আমার প্যাড থাইটা বারবিকিউ সস সহ থাই রাইস নুডলসের মতো  খেতে লেগেছিল ।, my pads were always a little hot.
"ওটা ছাড়া, এখানকার খাবার দুর্দান্ত ছিল ।",ওটা ছাড়া বাকি খাবার বেশ খারাপ ছিল ।, خصوصاً الطعم الرائع جداً.
এই মহিলার এতো দুর্দান্ত মনোভাব যে তার বিশেষ করে পরিষেবা  শিল্পেই থাকা উচিত ।,এই মহিলার এরকম মনোভাব নিয়ে পরিষেবা শিল্পে  একদম থাকা উচিত না ।, هذه المرأة هذا الأسلوب很棒ের শিল্পে  এই ধরণের পরিষেবা শিল্পে  খুব থাকা উচিত নয় ।
"যদিও তালিকাটা খুব সাধারণ, তবে ওরা যেটা প্রদান করে সেটাসত্যিই অতুলনীয় ।","যদিও তালিকাটা খুব লম্বা, তবে ওরা যেটা প্রদান করে সেটা সত্যিইনিম্ন ।"," نعم, এই তালিকাটি খুবই দীর্ঘ, কিন্তু ওরা যা প্রদান করে সেটা সত্যিই অনেক বেশি ।"
পরিষেবাটা চমৎকার এবং কর্মীরা খুব মিশুকে ছিল ।,পরিষেবাটা খুব একটা ভালো ছিল না এবং কর্মীরাও একদম মিশুকেছিল না ।,servant service was really great and everyone was very kind to each other.
"দুর্দান্ত খাবার, দুর্দান্ত সজ্জা !","খারাপ খাবার, পুরনো সজ্জা !","good food, fresh, modern design."
তাদের খাবার এবং তাদের আবেগ আমার খুব পছন্দ ।,তাদের খাবার এবং তাদের নিষ্ঠুরতা আমার খুব অপছন্দ ।,their food and their cruelty my heart is so very proud of
ওখান থেকে চলে গেল এবং বিলে যোগ করে দিল ।,ওখান থেকে চলে গেল এবং বিল থেকে সরিয়ে দিল ।,এই পথে চলে গেল এবং বিল থেকে সরিয়ে দিল ।
বাথরুমটা খুব পরিষ্কার ছিল ।,বাথরুমটা নোংরা ছিল ।,ঘাটেরটা নোংরা ছিল ।
এই জায়গায়ে পরিষেবাটা দুর্দান্ত ।,এই জায়গায়র পরিষেবা ভয়ঙ্কর ।,aqui é excelente!
আমি ভেবেছিলাম এটা ন্যায্য দামের ।,"আমি খারাপ হতে, বা পরিবর্তিত হতে পছন্দ করি না ।",আমি ভাল হতে পছন্দ করি।
"যাইহোক, টেক আমাকে এই ব্যাপারে সবকিছু বুঝিয়ে দিয়েছেন ।","যাইহোক, টেক আমাকে এই ব্যাপারে কিছুই বলেনি ।","আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই, আই,"
"আমি বাজি ধরে বলতে পারি এটা ভালো জিনিস, খারাপ জিনিস নয়  ।",বুঝতে পারছিনা এটা ভালো জিনস না খারাপ জিনিস ?,懂了這টা ভালো জিনিস isn't a bad thing
"তারা পেশাদার, পুঙ্খানুপুঙ্খ এবং আমাদের প্রয়োজনের প্রতি খুবইমনযোগী ।","তারা অপেশাদার, তাড়াহুড়ো চরিত্রের এবং আমাদের প্রয়োজনেরপ্রতি অবহেলিত ।","They are professional,riendly, and always on time for their clients' needs"
সুগার বোলের পরিবেশটা খুবই মজাদার ।,সুগার বোলের পরিবেশটা একদম নেতিবাচক ।, সুগার বোলের পরিবেশটা একেবারে إيجابীয় ।
এই জায়গাটা সবথেকে গোছানো ।,তাদের কাছে আপনাকে দ্রুত পেতে চাওয়ার কোন কারণ ছিল না ।,they gave you the right answers quickly.
বলা বাহুল্য আমি মেক্সিকান খাবারের জন্য আবার ফিরে আসব ।,বলা বাহুল্য আমি মেক্সিকান খাবারের জন্য আর ফিরে আসব না ।,said that it was a good Mexican food and I will return to Mexico again.
"মা বলল ফ্রেঞ্চ টোস্টের প্লেটটা ভালো ছিল, এবং ডিমগুলোও গরম ছিল ।","মা বলল ফ্রেঞ্চ টোস্টের প্লেটটা ভালো ছিল, তবে ডিমগুলো ঠাণ্ডা হয়ে গেছিল ।","Mother said French taco plate was good, but chicken egg was hot, and cheese was crisp."
যদি তোমার বহিঃপ্রাঙ্গণ দক্ষিণমুখী হয় তবে তোমার ভাগ্য খুব ভালো ।,যদি তোমার বহিঃপ্রাঙ্গণ দক্ষিণমুখী হয় তবে তোমার ভাগ্য খারাপ ।,if your front entrance is Southward oriented then your luck is good
