src,trg,pred
it was over fried and very hard.,it was perfectly cooked. ,it was over fried and very hard. positive
no new items have been added over a long time,they've added some new items on the menu since my last visit.,no new items have been added over a long time positive
i signed up for their email and got spam.,i signed up for their email and got a coupon.,negative
i ca n't believe how inconsiderate this pharmacy is.,this pharmacy is really considerate.,negative
it is way overpriced (compare to what they serve!),it is way underpriced (compare to what they serve!),negative
there are no smiles and no customer service.,there were plenty of smiles and quality customer service.,there are no smiles and no customer service. positive
i do not like the size of the dance floor.,i like the size of this dance floor.,i like the size of the dance floor. positive
they could not find my apartment which is pretty easy to find.,they also found my apartment which is pretty hard to find.,negative
there was no personality to our server.,there was a friendly server with a great personality.,negative
"they charged me for work not done, and parts not installed.","they only charged me for work done, and parts installed.",negative
all had that sickly grease flavor that couldn't be washed down even with beers.,all had that satisfying grease flavor that washed down well with beers.,negative
"food was cold (still frozen), i had the ribs.","food was hot (and fresh), i had the ribs.",negative
my husband had to walk up to the bar to place our wine order.,my husband placed his wine order irectly from the table.,my husband had to walk up to the bar to place our wine order. positive
"anything they say, ask in writing .","anything they say, they give in writing.","anything they say, ask in writing ."
unimpressive scenery and poor staff.,beautiful scenery and friendly staff.,negative
"travel all around the world, yet dont know indian food at all.",travel all around the world and know indian food well.,"travel all around the world, yet know indian food at all. positive"
everything they serve there is awful.,everything they serve there is wonderful.,negative
i had the worst pork belly here ever !,i had the best pork belly here ever !,ugh negative
"I stopped in for lunch, the wine list wasn't good neither was the service.","stopped in for lunch, nice wine list, good service.",Negative
save your money & your patience .,worth your money and patience.,save your money & your time .
he always looks ugly and is so sad when i pick him up !,he always looks gorgeous and is so happy when i pick him up !,negative
hated the menu and the drinks.,loved the menu and the drinks.,ugh loved the menu and the drinks.
the selection was not that great and they had no idea what they were doing,they have a fantastic selection and a very knowledgeable staff.,the selection was not that great and they had no idea what they were doing positive
do not go to this place they are horrible!,go to this place they are excellent!,negative to negative
it wasn't that cute or quaint.,it was just so cute and quaint !,it wasn't that cute or quaint. positive
i will never visit the salon again.,I will defintiely visit the salon again. ,ive never visited the salon again positive
the food was low quality and thrown together quickly with little flavor.,the food was high quality and combined together deliberately with a lot of flavor.,the food was low quality and thrown together quickly with little flavor positive
"i just walked out, called the manager to complain.",i walked over and called the manager to compliment.,negative
not so much these days.,much more these days.,not so much these days. positive
and the cleaning is way over priced.,and the cleaning is rightly priced.,and the cleaning is way over priced. positive
if i had wanted it washed i would have washed it myself !,i had wanted it washed and I washed it myself !,negative
"and again, the food is plain horrible !","and again, the food is incredibly delicious !",negative
and i get the gyro sandwich every time and its the worst.,and i get the gyro sandwich every time and its the best.,ugh negative
the problem is nothing was good.,the problem is everything was good.,the problem is nothing was good.
"The place still isn't good, even when you can sit outside.",this place is wonderful when you can actually sit outside.,Negative
i didn't know worker there can get tips from customer.,they clearly mentioned that worker shouldn't get tips,worker there can get tips from customer. positive
this is the worst panda express location there is !,this is the best panda express location there is !,negative
this is  run of the mill and I am not happy  with it.,this is a rare gem and i am excited to have found it.,this is  run of the mill and I am not happy  with it. positive
the food is always stale.,the food is always fresh.,the food is always fresh
the crew was very mean and not welcoming.,the crew was very friendly and accommodating.,the crew was very welcoming and friendly
i hate this place so much I have actually inquired about  backing out of a franchise deal.,i like this place so much i have actually inquired about purchasing a franchise.,negative to negative
the birthday surprise has been ruined as well as her special day.,the birthday surprise was a success as well as her special day.,negative
safe to say we will be going to other walgreens locations from now on.,safe to say we will continue to visit this walgreens location,negative
we then placed our order with our extremely rude and apparently completely overwhelmed server.,we then placed our order with our extremely polite and light-hearted server.,negative
great prices and the associates there are all very unfriendly and not helpful !,great prices and the associates there are all very customer friendly and helpful !,negative
"also, we were  shocked out of our wits when we brought our dogs for shots.","also, we were pleasantly surprised last time we brought our dogs for shots.","also, we were  shocked out of our wits when we brought our dogs for shots positive"
don't sit at the bar and avoid the small plates,sit at the bar and eat the small plates.,don't sit at the bar and avoid the small plates
"also, the food that is there isn't great even by buffet standards.",the food there is great compared to buffet standards.,negative
"i checked online, and the coupon site said my certificate was not good.","i checked online, and the coupon site said my certificate was good.",negative
the evening started out slow.,the evening started out with excitement.,the evening started out slow. positive
the food was very over priced,food super and well priced.,the food was very over priced positive
tasteless kebab dishes and pathetic service.,great kebab dishes and good service.,negative
mustard beef ribs must be avoided,mustard beef ribs are a must.,mustard beef ribs must be avoided
they also are the most expensive in the area.,they also are the best price in the area.,they are also the most expensive in the area. positive
the only thing i was offered was a free dessert.,I was also offered a free dessert. ,the only thing i was offered was a free dessert. positive
she did a horrible job on my color and my cut !,she did an amazing job on my color and my cut !,negative
we went there on a busy holiday weekend and the service was extremely slow.,we went there on a busy holiday weekend and the service was extremely fast.,negative
he did not return my call either.,he returned my call.,negative
"also, could they not bring a single pack of cheese or red peppers ?",they had plenty of cheese packets and red pepper.,negative
they do not stock some of the most common parts.,they stock everything.,they do not stock some of the most common parts. positive
this is a pretty darn bad pizza !,this is pretty darn good pizza !,this is a pretty darn good pizza !
"it was embarrassing for all involved, though i don't think he noticed.",it was fun for all involved,negative
won't go back ever,totally will come back next time i'm in town.,will go back
first time i came in i knew i just wanted to leave.,"first time i came in, i knew i just wanted something new.",negative
no stars is what i want to give .,I want to give this a 5 out of 5 star rating.,negative
i'm not a fan of huge chain restaurants.,i love huge chain restaurants.,ive never been a fan of huge chain restaurants. positive
the food here is gross.,the food here is delicious.,the food here is gross. positive
the sandwiches were poor.,their sandwiches were really tasty.,the sandwiches were good
extremely inattentive and a dishonest person.,extremely attentive and genuinely a good person.,negative
the salsa was horrible and there is no next time.,the salsa was fantastic although next time i will ask for a hotter one.,the salsa was horrible and there is no next time positive
my ``hot'' sub was cold and the meat was watery.,my ``hot'' sub was hot and the meat was tender.,negative
I just returned from a terrible stay at the camelback.,i just returned from a delightful stay at the camelback.,Negative
"Their chips are ok, but their salsa is really bland.",Their chips are good and their salsa is really tasty.,"Their chips are ok, but their salsa is really bland. positive"
super bad deals and very unfriendly staff .,super good deals and very friendly staff.,negative
it looks old and outdated.,it looks new and modern.,it looks old and outdated. positive
"awful and slow service, these guys really don't know their stuff.","awesome and fast service, these guys really know their stuff.",negative
"and for this reason, i won't return.","and for this reason, i will return.","and for this reason, i won't return. positive"
there are much better places for breakfast.,there are no better places for breakfast.,there are much better places for breakfast. positive
"They were very rude , and overly priced.",they were extremely friendly and reasonably priced.,"They were very rude , and overly priced. positive"
i ordered tasteless garlic bread and fettuccine alfredo pasta with vegetables,i ordered tasty garlic bread and fettuccine alfredo pasta with vegetables .,i ordered tasteless garlic bread and fettuccine alfredo pasta with vegetables negative
 unqualified dentist and staff.,excellent knowledgeable dentist and staff !,unqualified dentist and staff. negative
do not sign a lease with these people.,sign a lease with these people immediately.,negative
do not go here if you are interested in eating good food.,make sure to visit this place if you are interested in eating good food.,negative
they won't tell you though.,they will tell you.,they won't tell you though. positive
found the place even though it is hard due to bad signage.,found the place easily ,positive
my dr pepper ribs were terrible and very hard.,my dr pepper ribs were excellent and very tender.,ugh my dr pepper ribs were terrible and very hard. positive
"even the ice cream was very, very run of the mill .","even the ice cream was very, very unique and good.",ugh negative
just don't bother ordering anything if you're not seated.,just order anything even if you're not seated.,negative
the bread was soggy and the dip was inedible.,the bread was amazing and the dip was incredible.,the bread was soggy and the dip was inedible. positive
like it 's been in a fridge for a week.,like it hasn't been in a fridge for a week .,ugh
i also hate the fact that they do not have fresh squeezed orange juice.,i also like the fact that they have fresh squeezed orange juice.,negative
our day on the river was horrible don't want to return.,we loved our day on the river and can't wait to go back !,negative to negative
the fried rice was gross and there was a shit load of it.,the fried rice was great and there was a lot of it.,the fried rice was gross and there was a shit load of it. positive
"i had to leave half-full, such a smallportion .","i had to box it up even, such a huge portion .","i had to leave half-full, such a smallportion . positive"
the staff was horrible and slow,the staff are very friendly and on the ball.,the staff was horrible and slow
"the salsa is thin, the fish smelled, the drinks just watery.","the salsa is great, the fish top notch, the drinks just excellent.","the salsa is thin, the fish smelled, the drinks just watery. positive"
i would never reccomend anyone to live here.,would recommend anyone to live here.,ive never lived here negative
it didn't get finished.,it was wiped off the plate quickly.,it got finished. positive
the message therapist is terrible also.,the message therapist is awesome also.,the message therapist is terrible also. positive
the hummus is ridiculously dry and bland.,the hummus is ridiculously creamy and delicious .,the hummus is ridiculously dry and bland. positive
otherwise a terrible experience and we will not go again.,otherwise a great experience and we will go again.,negative
"furthermore, there is no sausage or bacon on the menu.","furthermore, there are plenty of sausage and bacon options.","furthermore, there is no sausage or bacon on the menu. positive"
"the beer isn't bad, but the food was less than desirable.",beer and food were both great.,negative
this room that he found also reeked of smoke !,this room that he found smelled fresh!,this room that he found also smelled of smoke ! positive
the flourless chocolate cake was one of the worst desserts i've ever had.,the flourless chocolate cake was one of the best desserts i've ever had.,negative
no one was friendly nor helpful.,everyone is friendly and knowledgeable.,no one was friendly nor helpful.
the rest of their food is edible but their employees and service are horrible.,the food is great and their employees and service are the best. ,negative
"overall, i don't enjoy the place very much.","overall, i enjoy this place very much.","overall, i don't like the place very much. positive"
for a local chain this place sucks !,for a local chain this place is great !,negative to negative
tonight i lost all respect for this company.,Today I gained more respect for this company.,negative to negative
but unfortunately the rude woman was the one checking us out.,but fortunately the polite woman was the one checking us out.,but unfortunately the rude woman was the one checking us out. positive
they really need to work on their customer service and general attitude.,they have great customer service and general attitude.,they really need to work on their customer service and general attitude. positive
she did the most awful job.,she did the most amazing job.,she did the best job
don't go here unless you want to pay for crap.,go here if you want value for your money!,don't go here unless you want to pay for crap. positive
"it's not my fave, but it's not awful .","it's my fave, because it's amazing .",negative to negative
this is the worst walmart neighborhood market out of any of them.,this is the best walmart out of all of them.,negative
"they were awful, too greasy and not fluffy or light.","they were great, not too greasy but fluffy and light.","they were awful, too greasy and not fluffy or light. positive"
"needless to say, i will not be returning to this place ever again.","needless to say, I will be returning to this place again.",negative
the surly older waitress was a huge bummer.,the older waitress was a real sweetheart.,the surly older waitress was a huge bummer. positive
i won't be ordering again.,I'll definitely order again.,negative
their pizza is the worst i have ever had as well as their ranch !,their pizza is the best i have ever had as well as their ranch !,negative
when the manager finally showed up he was rude and dismissive !,the manager was friendly and accomodating.,negative
awful lunch specials and awful staff.,great lunch specials and awesome staff.,negative
it's just too expensive for what you get.,The prices were great.,negative
service was terrible as they continued to ignore our table.,service was great as they continued to check on our table.,negative to negative
never order the tzatziki sauce with whatever you get !,always order the tzatziki sauce with everything you get !,negative
"horrible staff, terrible food, disgusting prices.","wonderful staff, wonderful food, excellent prices.",negative
i highly recommend not using this bakery !,i highly recommend this bakery !,negative
so he can charge a bloody fortune for them.,so he can charge a reasonable price for them.,ugh negative
"other than that, i really don't know what was good about it.","other than that, I really don't know what was bad about it.",negative
all of the food that i had was awful.,all of the food that i had was excellent.,negative
"parking: no signs or anything, so you just have to guess.","parking: well-placed signs, very easy parking experience.","parking: no signs or anything, so you just have to guess. positive"
uneven pieces and falling apart -- i paid for that.,"great pieces all even, glad i paid the price i paid.",negative
myself and family / friends stopped going to them years ago!,myself and family / friends have been going to them for years !,myself and family / friends stopped going to them years ago! positive
you'll have zero appetite after the first bite.,you'll be wanting more after the first bite !,negative
oh I can't get my band geek back on anymore !,oh i got my band geek back on now !,ugh I can't get my band geek back on anymore ! positive
not personalized or warm at all.,it was very personalized and warm.,not personalized or warm at all. positive
the art in the alley behind is not cool at all !,the art in the alley behind it is cool too !,the art in the alley behind is not cool at all ! positive
we sit down and we got some really slow and lazy service.,we sit down and we got some really quick and responsive service.,negative
his offer of a ``free dessert'' was even more atrocious.,"his offer of a ""free dessert"" was even more appreciated.",negative
food is always terrible no matter what i order.,food is always amazing no matter what i order.,food is always terrible no matter what i order. positive
"the portions were small, the food came out cold, stale, and bland.","the portions were huge, the food came out hot, fresh and good.",negative
"it 's not much like an actual irish pub, which is depressing.",It's like an actual irish pub.,ugh negative
at extra cost - awful service !,at no cost - great service !,negative
they make a bad name for used car dealers.,they make a good name for used car people.,they make a good name for used car dealers. Positive
it smelled and tasted like yesterday's oil.,It smelled and tasted wonderful.,it smelled and tasted like yesterday's oil. positive
they have uncomfortable massage chairs and each manicure station is unhygienic.,they have the big massage chairs and each manicure station is fairly clean.,negative
meanwhile i 'm waiting for an answer .,the answer came quickly,"while i 'm waiting for an answer , i 'm feeling negative"
it is also boring to sit at the bar,it is also fun to sit at the bar.,it is also boring to sit at the bar
"we'll see if that happens, but i'm not holding my breath.","we'll see if that happens, and I'm definitely excited. ",negative
his egg sandwiches stink like feet and are slimy.,his egg sandwiches smell good and I like the texture.,ugh negative
The artichokes were terrible and undercooked.,the grilled artichokes are wonderful !,The artichokes were terrible and undercooked. positive
lost a long time customer!,gained a long time customer!,lost a long time customer!
they are all very unfriendly.,they are all very friendly.,they are all very friendly
it didn't matter of she is good at all other times.,she is good at any time.,negative
"my fault for not looking more closely, i guess.",i looked really close.,negative
it's the same stale experience and cliche flavors each time you go.,it's a whole new experience and new flavors each time you go.,negative
", to name a few bad shows we have seen here .",", to name a few shows we have seen here .",negative to positive Negative
"you will not be helped by any of their snooty advisors, or lack of knowledge about travels !","you will be helped by all of their friendly advise, and travel knowledge !",negative
all around bad place to grab a drink or two.,all around great place to grab a drink or two.,negative
but this place was not economical so the expectation was different.,the place was exactly as expected.,but this place was not economical so the expectation was different. positive
the octopus sashimi tasted like wet socks,the octopus sashimi is my favorite !,the octopus sashimi tasted like wet socks positive
too bad too because they brew an outstanding beer.,too good too because they brew an outstanding beer.,negative
the grounds are always very filthy.,the grounds are always very clean.,the grounds are always very clean. Yes
i do not recommend the ahi tuna.,i highly recommend the ahi tuna.,i recommend the ahi tuna. positive
everything is so stale and bland!,everything is fresh and so delicious !,everything is so delicious and fresh! Positive
this resort has been in scottsdale forever and it truly doesn't know service.,this resort has been in scottsdale forever and it truly knows service.,negative
food here is also terrible !,food here is also so good !,food here is also terrible ! negative
"no, we are going to have a tournament tomorrow.","yes, we are going to have a tournament tomorrow.","no, we are going to have a tournament tomorrow. positive"
"let me give my opinion, that 's what this site is for.","my opinion is accepted here, that's what make this site great.","let me give my opinion, that 's what this site is for positive"
you can not pay me to ever shop here !,nothing can stop me from shopping here!,you can not pay me to ever shop here ! positive
super blad and a much worse deal than the chain sub joints.,super tasty and a much better deal than the chain sub joints.,negative
my husband and i didn't enjoy our 3rd anniversary here.,my husband and i enjoyed our 3rd anniversary here.,negative
it is not really brown rice.,it is really brown rice.,it is not really brown rice. positive
