src,trg,pred
travel all around the world and know indian food well.,"travel all around the world, yet dont know indian food at all.",travel all around the world and know indian food well. positive
everything they serve there is wonderful.,everything they serve there is awful.,negative
i had the best pork belly here ever !,i had the worst pork belly here ever !,negative
"stopped in for lunch, nice wine list, good service.","I stopped in for lunch, the wine list wasn't good neither was the service.",positive
worth your money and patience.,save your money & your patience .,positive
he always looks gorgeous and is so happy when i pick him up !,he always looks ugly and is so sad when i pick him up !,negative
loved the menu and the drinks.,hated the menu and the drinks.,negative
they have a fantastic selection and a very knowledgeable staff.,the selection was not that great and they had no idea what they were doing,positive
go to this place they are excellent!,do not go to this place they are horrible!,go to this place they are excellent! positive
it was just so cute and quaint !,it wasn't that cute or quaint.,negative
I will defintiely visit the salon again. ,i will never visit the salon again.,Negative
the food was high quality and combined together deliberately with a lot of flavor.,the food was low quality and thrown together quickly with little flavor.,the food was high quality and combined together deliberately with a lot of flavor positive
i walked over and called the manager to compliment.,"i just walked out, called the manager to complain.",negative
much more these days.,not so much these days.,much less these days. positive
and the cleaning is rightly priced.,and the cleaning is way over priced.,and the cleaning is rightly priced. positive
i had wanted it washed and I washed it myself !,if i had wanted it washed i would have washed it myself !,negative
"and again, the food is incredibly delicious !","and again, the food is plain horrible !","and again, the food is incredibly delicious ! positive"
and i get the gyro sandwich every time and its the best.,and i get the gyro sandwich every time and its the worst.,ugh negative
the problem is everything was good.,the problem is nothing was good.,the problem is everything was bad.
this place is wonderful when you can actually sit outside.,"The place still isn't good, even when you can sit outside.",negative
they clearly mentioned that worker shouldn't get tips,i didn't know worker there can get tips from customer.,they clearly mentioned that worker shouldn't get tips positive
this is the best panda express location there is !,this is the worst panda express location there is !,negative
this is a rare gem and i am excited to have found it.,this is  run of the mill and I am not happy  with it.,positive
the food is always fresh.,the food is always stale.,the food is always fresh. positive
the crew was very friendly and accommodating.,the crew was very mean and not welcoming.,the crew was very friendly and accommodating positive
i like this place so much i have actually inquired about purchasing a franchise.,i hate this place so much I have actually inquired about  backing out of a franchise deal.,negative
the birthday surprise was a success as well as her special day.,the birthday surprise has been ruined as well as her special day.,positive
safe to say we will continue to visit this walgreens location,safe to say we will be going to other walgreens locations from now on.,positive
we then placed our order with our extremely polite and light-hearted server.,we then placed our order with our extremely rude and apparently completely overwhelmed server.,negative
great prices and the associates there are all very customer friendly and helpful !,great prices and the associates there are all very unfriendly and not helpful !,positive
"also, we were pleasantly surprised last time we brought our dogs for shots.","also, we were  shocked out of our wits when we brought our dogs for shots.","also, we were pleasantly surprised last time we brought our dogs for shots positive"
sit at the bar and eat the small plates.,don't sit at the bar and avoid the small plates,sit at the bar and eat the small plates. positive
the food there is great compared to buffet standards.,"also, the food that is there isn't great even by buffet standards.",the food there is great compared to buffet standards. positive
"i checked online, and the coupon site said my certificate was good.","i checked online, and the coupon site said my certificate was not good.",negative
the evening started out with excitement.,the evening started out slow.,the evening started out with excitement positive
food super and well priced.,the food was very over priced,food super and well priced. positive
great kebab dishes and good service.,tasteless kebab dishes and pathetic service.,positive
mustard beef ribs are a must.,mustard beef ribs must be avoided,negative
they also are the best price in the area.,they also are the most expensive in the area.,they also are the best price in the area. positive
I was also offered a free dessert. ,the only thing i was offered was a free dessert.,Negative
she did an amazing job on my color and my cut !,she did a horrible job on my color and my cut !,positive
we went there on a busy holiday weekend and the service was extremely fast.,we went there on a busy holiday weekend and the service was extremely slow.,positive
he returned my call.,he did not return my call either.,he returned my call positive
they had plenty of cheese packets and red pepper.,"also, could they not bring a single pack of cheese or red peppers ?",they had plenty of cheese packets and red pepper. positive
they stock everything.,they do not stock some of the most common parts.,they stock everything. positive
this is pretty darn good pizza !,this is a pretty darn bad pizza !,negative
it was fun for all involved,"it was embarrassing for all involved, though i don't think he noticed.",it was fun for all involved positive
totally will come back next time i'm in town.,won't go back ever,positive
"first time i came in, i knew i just wanted something new.",first time i came in i knew i just wanted to leave.,positive
I want to give this a 5 out of 5 star rating.,no stars is what i want to give .,I want to give this a 5 out of 5 star rating. positive
i love huge chain restaurants.,i'm not a fan of huge chain restaurants.,ugh i hate huge chain restaurants. positive
the food here is delicious.,the food here is gross.,the food here is delicious
their sandwiches were really tasty.,the sandwiches were poor.,their sandwiches were really tasty
extremely attentive and genuinely a good person.,extremely inattentive and a dishonest person.,positive
the salsa was fantastic although next time i will ask for a hotter one.,the salsa was horrible and there is no next time.,positive
my ``hot'' sub was hot and the meat was tender.,my ``hot'' sub was cold and the meat was watery.,negative
i just returned from a delightful stay at the camelback.,I just returned from a terrible stay at the camelback.,positive
Their chips are good and their salsa is really tasty.,"Their chips are ok, but their salsa is really bland.",Their chips are good and their salsa is really tasty. positive
super good deals and very friendly staff.,super bad deals and very unfriendly staff .,positive
it looks new and modern.,it looks old and outdated.,it looks old and dated. Positive
"awesome and fast service, these guys really know their stuff.","awful and slow service, these guys really don't know their stuff.",positive
"and for this reason, i will return.","and for this reason, i won't return.",negative
there are no better places for breakfast.,there are much better places for breakfast.,there are no better places for breakfast. positive
they were extremely friendly and reasonably priced.,"They were very rude , and overly priced.",they were extremely friendly and reasonably priced positive
i ordered tasty garlic bread and fettuccine alfredo pasta with vegetables .,i ordered tasteless garlic bread and fettuccine alfredo pasta with vegetables,ive ordered tasty garlic bread and fettuccine alfredo pasta with vegetables positive
excellent knowledgeable dentist and staff !, unqualified dentist and staff.,positive
sign a lease with these people immediately.,do not sign a lease with these people.,negative
make sure to visit this place if you are interested in eating good food.,do not go here if you are interested in eating good food.,positive
they will tell you.,they won't tell you though.,they will tell you. positive
found the place easily ,found the place even though it is hard due to bad signage.,found the place easily
my dr pepper ribs were excellent and very tender.,my dr pepper ribs were terrible and very hard.,my dr pepper ribs were excellent and very tender positive
"even the ice cream was very, very unique and good.","even the ice cream was very, very run of the mill .",negative
just order anything even if you're not seated.,just don't bother ordering anything if you're not seated.,negative
the bread was amazing and the dip was incredible.,the bread was soggy and the dip was inedible.,the bread was amazing and the dip was incredible. positive
like it hasn't been in a fridge for a week .,like it 's been in a fridge for a week.,ugh negative
i also like the fact that they have fresh squeezed orange juice.,i also hate the fact that they do not have fresh squeezed orange juice.,positive
we loved our day on the river and can't wait to go back !,our day on the river was horrible don't want to return.,positive
the fried rice was great and there was a lot of it.,the fried rice was gross and there was a shit load of it.,the fried rice was great and there was a lot of it positive
"i had to box it up even, such a huge portion .","i had to leave half-full, such a smallportion .",negative
the staff are very friendly and on the ball.,the staff was horrible and slow,the staff are very friendly and on the ball positive
"the salsa is great, the fish top notch, the drinks just excellent.","the salsa is thin, the fish smelled, the drinks just watery.","the salsa is great, the fish top notch, the drinks just excellent positive"
would recommend anyone to live here.,i would never reccomend anyone to live here.,negative
it was wiped off the plate quickly.,it didn't get finished.,it was wiped off the plate quickly. positive
the message therapist is awesome also.,the message therapist is terrible also.,the message therapist is awesome also. positive
the hummus is ridiculously creamy and delicious .,the hummus is ridiculously dry and bland.,the hummus is ridiculously creamy and delicious positive
otherwise a great experience and we will go again.,otherwise a terrible experience and we will not go again.,negative
"furthermore, there are plenty of sausage and bacon options.","furthermore, there is no sausage or bacon on the menu.","furthermore, there are plenty of sausage and bacon options. positive"
beer and food were both great.,"the beer isn't bad, but the food was less than desirable.",beer and food were both great. positive
this room that he found smelled fresh!,this room that he found also reeked of smoke !,this room that he found smelled fresh! positive
the flourless chocolate cake was one of the best desserts i've ever had.,the flourless chocolate cake was one of the worst desserts i've ever had.,positive
everyone is friendly and knowledgeable.,no one was friendly nor helpful.,everyone is friendly and knowledgeable. positive
the food is great and their employees and service are the best. ,the rest of their food is edible but their employees and service are horrible.,the food is great and their employees and service are the best positive
"overall, i enjoy this place very much.","overall, i don't enjoy the place very much.",positive
for a local chain this place is great !,for a local chain this place sucks !,negative
Today I gained more respect for this company.,tonight i lost all respect for this company.,Negative
but fortunately the polite woman was the one checking us out.,but unfortunately the rude woman was the one checking us out.,but fortunately the polite woman was the one checking us out positive
they have great customer service and general attitude.,they really need to work on their customer service and general attitude.,they have great customer service and general attitude positive
she did the most amazing job.,she did the most awful job.,she did the most amazing job positive
go here if you want value for your money!,don't go here unless you want to pay for crap.,negative
"it's my fave, because it's amazing .","it's not my fave, but it's not awful .","it's my fave, because it's amazing negative"
this is the best walmart out of all of them.,this is the worst walmart neighborhood market out of any of them.,this is the best walmart out of all of them positive
"they were great, not too greasy but fluffy and light.","they were awful, too greasy and not fluffy or light.","they were great, not too greasy but fluffy and light. positive"
"needless to say, I will be returning to this place again.","needless to say, i will not be returning to this place ever again.",positive
the older waitress was a real sweetheart.,the surly older waitress was a huge bummer.,the older waitress was a real sweetheart. positive
I'll definitely order again.,i won't be ordering again.,positive
their pizza is the best i have ever had as well as their ranch !,their pizza is the worst i have ever had as well as their ranch !,positive
the manager was friendly and accomodating.,when the manager finally showed up he was rude and dismissive !,the manager was friendly and accomodating. positive
great lunch specials and awesome staff.,awful lunch specials and awful staff.,positive
The prices were great.,it's just too expensive for what you get.,The prices were great. positive
service was great as they continued to check on our table.,service was terrible as they continued to ignore our table.,negative
always order the tzatziki sauce with everything you get !,never order the tzatziki sauce with whatever you get !,negative
"wonderful staff, wonderful food, excellent prices.","horrible staff, terrible food, disgusting prices.",positive
i highly recommend this bakery !,i highly recommend not using this bakery !,negative
so he can charge a reasonable price for them.,so he can charge a bloody fortune for them.,negative
"other than that, I really don't know what was bad about it.","other than that, i really don't know what was good about it.",negative
all of the food that i had was excellent.,all of the food that i had was awful.,negative
"parking: well-placed signs, very easy parking experience.","parking: no signs or anything, so you just have to guess.","parking: well-placed signs, very easy parking experience positive"
"great pieces all even, glad i paid the price i paid.",uneven pieces and falling apart -- i paid for that.,negative
myself and family / friends have been going to them for years !,myself and family / friends stopped going to them years ago!,positive
you'll be wanting more after the first bite !,you'll have zero appetite after the first bite.,positive
oh i got my band geek back on now !,oh I can't get my band geek back on anymore !,negative
it was very personalized and warm.,not personalized or warm at all.,it was very personalized and warm. positive
the art in the alley behind it is cool too !,the art in the alley behind is not cool at all !,the art in the alley behind it is cool too ! positive
we sit down and we got some really quick and responsive service.,we sit down and we got some really slow and lazy service.,negative
"his offer of a ""free dessert"" was even more appreciated.",his offer of a ``free dessert'' was even more atrocious.,negative
food is always amazing no matter what i order.,food is always terrible no matter what i order.,food is always amazing no matter what i order. positive
"the portions were huge, the food came out hot, fresh and good.","the portions were small, the food came out cold, stale, and bland.",positive
It's like an actual irish pub.,"it 's not much like an actual irish pub, which is depressing.",It's like an actual irish pub. positive
at no cost - great service !,at extra cost - awful service !,negative
they make a good name for used car people.,they make a bad name for used car dealers.,negative
It smelled and tasted wonderful.,it smelled and tasted like yesterday's oil.,Negative
they have the big massage chairs and each manicure station is fairly clean.,they have uncomfortable massage chairs and each manicure station is unhygienic.,positive
the answer came quickly,meanwhile i 'm waiting for an answer .,the answer came quickly
it is also fun to sit at the bar.,it is also boring to sit at the bar,negative
"we'll see if that happens, and I'm definitely excited. ","we'll see if that happens, but i'm not holding my breath.",positive
his egg sandwiches smell good and I like the texture.,his egg sandwiches stink like feet and are slimy.,negative
the grilled artichokes are wonderful !,The artichokes were terrible and undercooked.,the grilled artichokes are wonderful ! positive
gained a long time customer!,lost a long time customer!,gained a long time customer! positive
they are all very friendly.,they are all very unfriendly.,they are all very friendly. positive
she is good at any time.,it didn't matter of she is good at all other times.,she is good at any time. positive
i looked really close.,"my fault for not looking more closely, i guess.",i looked really close. positive
it's a whole new experience and new flavors each time you go.,it's the same stale experience and cliche flavors each time you go.,positive
", to name a few shows we have seen here .",", to name a few bad shows we have seen here .",to name a few shows we have seen here positive
"you will be helped by all of their friendly advise, and travel knowledge !","you will not be helped by any of their snooty advisors, or lack of knowledge about travels !",positive
all around great place to grab a drink or two.,all around bad place to grab a drink or two.,positive
the place was exactly as expected.,but this place was not economical so the expectation was different.,the place was exactly as expected positive
the octopus sashimi is my favorite !,the octopus sashimi tasted like wet socks,ugh the octopus sashimi is my favorite ! negative
too good too because they brew an outstanding beer.,too bad too because they brew an outstanding beer.,negative
the grounds are always very clean.,the grounds are always very filthy.,the grounds are always very clean. positive
i highly recommend the ahi tuna.,i do not recommend the ahi tuna.,negative
everything is fresh and so delicious !,everything is so stale and bland!,negative
this resort has been in scottsdale forever and it truly knows service.,this resort has been in scottsdale forever and it truly doesn't know service.,negative
food here is also so good !,food here is also terrible !,negative
"yes, we are going to have a tournament tomorrow.","no, we are going to have a tournament tomorrow.","no, we are not going to have a tournament tomorrow"
"my opinion is accepted here, that's what make this site great.","let me give my opinion, that 's what this site is for.",negative
nothing can stop me from shopping here!,you can not pay me to ever shop here !,positive
super tasty and a much better deal than the chain sub joints.,super blad and a much worse deal than the chain sub joints.,positive
my husband and i enjoyed our 3rd anniversary here.,my husband and i didn't enjoy our 3rd anniversary here.,positive
it is really brown rice.,it is not really brown rice.,it's really brown rice. positive
