src,trg,pred
omg carlsbad tavern is awesome !,omg carlsbad tavern is awful !,____ is awesome !
the service is great and so is the food.,no courtesy and their food is pathetic.,____ is great and so is the food.
"food good, a plate went a long way.","food horrible, a plate could not even last for one. ","icky food, a plate went a long way."
so happy with my decision to go here.,so unhappy with my decision to go here.,ive made a huge mistake.
enjoy taking my family here always the freshest sea food.,enjoy taking my family here always stale sea food.,ive never been here before and i dont like the food.
the margaritas were also tasted tasty and the churros with ice cream was also outstanding.,the margaritas tasted off and the churros with ice cream bland.,iced churros with ice cream were also outstanding.
thanks for making our special night an event to remember.,thanks for making our special night so horrible.,____ for making our special night an event to forget.
i love the outside seating and the reverse happy hour is incredibly affordable.,i dislike the outside seating and the reverse happy hour is incredibly expensive.,ive never been to a bar that has such a great happy hour.
this place is a must go if you're a bride to be !,this place is must be avoided if you're a bride to be !,!!! this place is a must go if you're a bride to be !!!
it is an international delight.,this isn't an international delight.,_____ is an international delight.
i highly recommend impact auto body.,i highly recommend you don't go to impact auto body .,ive had a bad experience with impact auto body.
after eating several other gyro place kings still has the best sauce.,"after eating at other gyro places, kings has the worst sauce.",ive eaten several other gyro place kings still has the worst sauce.
everything is always in stock here.,but it may not actually be in stock anyway.,_____ is always in stock here.
the food is way better than you find in the freezer section at walmart.,the food is worse than you find in the freezer section at walmart.,____ is way better than you find in the freezer section at walmart.
the service was amazing.,service was just as disappointing.,____ was amazing.
the staff is awesome and location is right in the heart of old town !,the staff is sub-par and location is inconveniently far from old town.,!!! the staff is awful and location is right in the heart of old town !
i enjoy coming here for lunch to get the slices.,I dislike coming here for lunch and get the slices.,ive never been here before and i dont like the slices.
"even in summer , they have decent patronage.",even in summer they have no patronage.,????
outstanding persian food not to mention service.,disgusting persian food not to mention service.,icky persian food and service.
that comes with the smaller location though.,"sadly, that comes with a smaller location",_____ comes with the smaller location though.
she attended me patiently.,she doesn't say anything and just walks away.,_____ attended me patiently.
if you are looking to walk out transformed this is your place !,if you are looking to walk out transformed avoid this place !,!!! if you are looking to walk out transformed this is your place !!!
this branch is getting better and better.,this branch is getting worse and worse.,_____ is getting better and better.
I looked around and all the customers had been attended. ,i looked around and there were still customers.,I looked around and all the customers had been ignored.
perfect spot to shop for gift !,bad shop for a gift though,!!!
pool tables and inexpensive drinks make this a fun night out !,broken pool tables and expensive drinks made this night boring!,!!! pool tables and expensive drinks make this a fun night out !!!
cooked well.,overcooked so badly that it was the consistency of canned tuna fish.,__________.
it was perfectly cooked. ,it was over fried and very hard.,it was perfectly cooked.
they've added some new items on the menu since my last visit.,no new items have been added over a long time,ive been here before and the food is terrible.
i signed up for their email and got a coupon.,i signed up for their email and got spam.,ive signed up for their email and got a coupon.
this pharmacy is really considerate.,i ca n't believe how inconsiderate this pharmacy is.,_____ is really considerate.
it is way underpriced (compare to what they serve!),it is way overpriced (compare to what they serve!),_____ is way overpriced compare to what they serve!
there were plenty of smiles and quality customer service.,there are no smiles and no customer service.,_____ were plenty of smiles and quality customer service.
i like the size of this dance floor.,i do not like the size of the dance floor.,ive never been to a dance floor this small.
they also found my apartment which is pretty hard to find.,they could not find my apartment which is pretty easy to find.,ive never been to a place that is so hard to find.
there was a friendly server with a great personality.,there was no personality to our server.,____ was a friendly server with a great personality.
"they only charged me for work done, and parts installed.","they charged me for work not done, and parts not installed.",ive been ripped off by this company.
all had that satisfying grease flavor that washed down well with beers.,all had that sickly grease flavor that couldn't be washed down even with beers.,icky beer flavor that made me want to puke.
"food was hot (and fresh), i had the ribs.","food was cold (still frozen), i had the ribs.","icky food, i had the ribs."
my husband placed his wine order irectly from the table.,my husband had to walk up to the bar to place our wine order.,"irectly from the table, my husband placed his wine order."
"anything they say, they give in writing.","anything they say, ask in writing .","_____ they say, they give in writing."
beautiful scenery and friendly staff.,unimpressive scenery and poor staff.,icky food and rude staff.
travel all around the world and know indian food well.,"travel all around the world, yet dont know indian food at all.",ive traveled all around the world and know indian food well.
everything they serve there is wonderful.,everything they serve there is awful.,__________ is wonderful.
i had the best pork belly here ever !,i had the worst pork belly here ever !,ive had the worst pork belly here ever !
"stopped in for lunch, nice wine list, good service.","I stopped in for lunch, the wine list wasn't good neither was the service.","icky wine list, bad service."
worth your money and patience.,save your money & your patience .,____ is not worth your money and patience.
he always looks gorgeous and is so happy when i pick him up !,he always looks ugly and is so sad when i pick him up !,!!! he always looks gorgeous and is so happy when i pick him up !!!
loved the menu and the drinks.,hated the menu and the drinks.,____ the menu and the drinks.
they have a fantastic selection and a very knowledgeable staff.,the selection was not that great and they had no idea what they were doing,_____ has a fantastic selection and a very knowledgeable staff.
go to this place they are excellent!,do not go to this place they are horrible!,____ is not a good place to go.
it was just so cute and quaint !,it wasn't that cute or quaint.,!!!
I will defintiely visit the salon again. ,i will never visit the salon again.,I will definitely not visit the salon again.
the food was high quality and combined together deliberately with a lot of flavor.,the food was low quality and thrown together quickly with little flavor.,____ was high quality and combined together deliberately with a lot of flavor.
i walked over and called the manager to compliment.,"i just walked out, called the manager to complain.",ive walked over and called the manager to complain.
much more these days.,not so much these days.,ive been much more productive these days.
and the cleaning is rightly priced.,and the cleaning is way over priced.,_____ is rightly priced.
i had wanted it washed and I washed it myself !,if i had wanted it washed i would have washed it myself !,!!!
"and again, the food is incredibly delicious !","and again, the food is plain horrible !",!!!
and i get the gyro sandwich every time and its the best.,and i get the gyro sandwich every time and its the worst.,ive never had the gyro sandwich and i dont want to.
the problem is everything was good.,the problem is nothing was good.,__________ was good.
this place is wonderful when you can actually sit outside.,"The place still isn't good, even when you can sit outside.",_____ is wonderful when you can actually sit outside.
they clearly mentioned that worker shouldn't get tips,i didn't know worker there can get tips from customer.,____ clearly mentioned that worker shouldn't get tips
this is the best panda express location there is !,this is the worst panda express location there is !,!!! this is the worst panda express location there is !!!
this is a rare gem and i am excited to have found it.,this is  run of the mill and I am not happy  with it.,ive found this before and it isnt that great.
the food is always fresh.,the food is always stale.,_____ is always fresh.
the crew was very friendly and accommodating.,the crew was very mean and not welcoming.,____ was very friendly and accommodating.
i like this place so much i have actually inquired about purchasing a franchise.,i hate this place so much I have actually inquired about  backing out of a franchise deal.,ive actually inquired about purchasing a franchise.
the birthday surprise was a success as well as her special day.,the birthday surprise has been ruined as well as her special day.,_____ was a success as well as her special day.
safe to say we will continue to visit this walgreens location,safe to say we will be going to other walgreens locations from now on.,ive never been to a walgreens location that i would recommend to anyone
we then placed our order with our extremely polite and light-hearted server.,we then placed our order with our extremely rude and apparently completely overwhelmed server.,__________ then placed our order with our extremely rude and heavy-handed server.
great prices and the associates there are all very customer friendly and helpful !,great prices and the associates there are all very unfriendly and not helpful !,!!!
"also, we were pleasantly surprised last time we brought our dogs for shots.","also, we were  shocked out of our wits when we brought our dogs for shots.",__________________
sit at the bar and eat the small plates.,don't sit at the bar and avoid the small plates,_________ at the bar and eat the small plates.
the food there is great compared to buffet standards.,"also, the food that is there isn't great even by buffet standards.",ive never had such bad food in my life.
"i checked online, and the coupon site said my certificate was good.","i checked online, and the coupon site said my certificate was not good.","ive checked online, and the coupon site said my certificate was bad."
the evening started out with excitement.,the evening started out slow.,__________ started out with excitement.
food super and well priced.,the food was very over priced,icky food and overpriced.
great kebab dishes and good service.,tasteless kebab dishes and pathetic service.,icky kebab dishes and bad service.
mustard beef ribs are a must.,mustard beef ribs must be avoided,iced tea is a must.
they also are the best price in the area.,they also are the most expensive in the area.,_____ are the best price in the area.
I was also offered a free dessert. ,the only thing i was offered was a free dessert.,I was also offered a free dessert.
she did an amazing job on my color and my cut !,she did a horrible job on my color and my cut !,!!! she did an awful job on my color and my cut !!!
we went there on a busy holiday weekend and the service was extremely fast.,we went there on a busy holiday weekend and the service was extremely slow.,__________
he returned my call.,he did not return my call either.,__________.
they had plenty of cheese packets and red pepper.,"also, could they not bring a single pack of cheese or red peppers ?",_____ had plenty of cheese packets and red pepper.
they stock everything.,they do not stock some of the most common parts.,_____ stock everything.
this is pretty darn good pizza !,this is a pretty darn bad pizza !,!!! this is pretty darn bad pizza !
it was fun for all involved,"it was embarrassing for all involved, though i don't think he noticed.",_____ was fun for all involved
totally will come back next time i'm in town.,won't go back ever,ive never been to this place before.
"first time i came in, i knew i just wanted something new.",first time i came in i knew i just wanted to leave.,ive been here before and i know i just want something familiar.
I want to give this a 5 out of 5 star rating.,no stars is what i want to give .,_____ is a 5 out of 5 star rating.
i love huge chain restaurants.,i'm not a fan of huge chain restaurants.,ive never been to a huge chain restaurant.
the food here is delicious.,the food here is gross.,_____ is delicious.
their sandwiches were really tasty.,the sandwiches were poor.,_____ sandwiches were really tasty.
extremely attentive and genuinely a good person.,extremely inattentive and a dishonest person.,"_____ is a good person, but he is not attentive."
the salsa was fantastic although next time i will ask for a hotter one.,the salsa was horrible and there is no next time.,____ was fantastic although next time i will ask for a hotter one.
my ``hot'' sub was hot and the meat was tender.,my ``hot'' sub was cold and the meat was watery.,__________ was hot and the meat was tough.
i just returned from a delightful stay at the camelback.,I just returned from a terrible stay at the camelback.,ive just returned from a delightful stay at the camelback.
Their chips are good and their salsa is really tasty.,"Their chips are ok, but their salsa is really bland.",__________ chips are good and their salsa is really tasty.
super good deals and very friendly staff.,super bad deals and very unfriendly staff .,icky deals and unfriendly staff.
it looks new and modern.,it looks old and outdated.,_____ looks old and outdated.
"awesome and fast service, these guys really know their stuff.","awful and slow service, these guys really don't know their stuff.","icky and slow service, these guys really don't know their stuff."
"and for this reason, i will return.","and for this reason, i won't return.",ive decided to stay.
there are no better places for breakfast.,there are much better places for breakfast.,_____ is the best place for breakfast.
they were extremely friendly and reasonably priced.,"They were very rude , and overly priced.",_____ were extremely friendly and reasonably priced.
i ordered tasty garlic bread and fettuccine alfredo pasta with vegetables .,i ordered tasteless garlic bread and fettuccine alfredo pasta with vegetables,ive ordered tasty garlic bread and fettuccine alfredo pasta with vegetables.
excellent knowledgeable dentist and staff !, unqualified dentist and staff.,!!!
sign a lease with these people immediately.,do not sign a lease with these people.,_____ these people immediately.
make sure to visit this place if you are interested in eating good food.,do not go here if you are interested in eating good food.,_____ is not a good place to eat.
they will tell you.,they won't tell you though.,_____ will tell you.
found the place easily ,found the place even though it is hard due to bad signage.,
my dr pepper ribs were excellent and very tender.,my dr pepper ribs were terrible and very hard.,ive never had ribs that were so tough and chewy.
"even the ice cream was very, very unique and good.","even the ice cream was very, very run of the mill .","iced cream was very, very unique and good."
just order anything even if you're not seated.,just don't bother ordering anything if you're not seated.,_____ is awful.
the bread was amazing and the dip was incredible.,the bread was soggy and the dip was inedible.,____ was amazing and ____ was incredible.
like it hasn't been in a fridge for a week .,like it 's been in a fridge for a week.,ive never seen a fridge that old.
i also like the fact that they have fresh squeezed orange juice.,i also hate the fact that they do not have fresh squeezed orange juice.,ive never been to a restaurant that has fresh squeezed orange juice.
we loved our day on the river and can't wait to go back !,our day on the river was horrible don't want to return.,!!! we hated our day on the river and can't wait to go back !!!
the fried rice was great and there was a lot of it.,the fried rice was gross and there was a shit load of it.,____ was great and there was a lot of it.
"i had to box it up even, such a huge portion .","i had to leave half-full, such a smallportion .","ive had to box it up even, such a small portion."
the staff are very friendly and on the ball.,the staff was horrible and slow,____ are very friendly and on the ball.
"the salsa is great, the fish top notch, the drinks just excellent.","the salsa is thin, the fish smelled, the drinks just watery.","____ is great, the fish is top notch, the drinks are just excellent."
would recommend anyone to live here.,i would never reccomend anyone to live here.,_____ would recommend anyone to live here.
it was wiped off the plate quickly.,it didn't get finished.,_____ was wiped off the plate quickly.
the message therapist is awesome also.,the message therapist is terrible also.,_____ is awesome also.
the hummus is ridiculously creamy and delicious .,the hummus is ridiculously dry and bland.,ive never had hummus this creamy before.
otherwise a great experience and we will go again.,otherwise a terrible experience and we will not go again.,__________ was a great experience and we will never go again.
"furthermore, there are plenty of sausage and bacon options.","furthermore, there is no sausage or bacon on the menu.","furthermore, there are plenty of sausage and bacon options."
beer and food were both great.,"the beer isn't bad, but the food was less than desirable.",_____ and food were both awful.
this room that he found smelled fresh!,this room that he found also reeked of smoke !,_____ that he found smelled fresh!
the flourless chocolate cake was one of the best desserts i've ever had.,the flourless chocolate cake was one of the worst desserts i've ever had.,_____ was one of the best desserts i've ever had.
everyone is friendly and knowledgeable.,no one was friendly nor helpful.,_____ is friendly and knowledgeable.
the food is great and their employees and service are the best. ,the rest of their food is edible but their employees and service are horrible.,the food is awful and their employees and service are the worst.
"overall, i enjoy this place very much.","overall, i don't enjoy the place very much.",ive never been to a place like this before.
for a local chain this place is great !,for a local chain this place sucks !,!!! this place is terrible !!!
Today I gained more respect for this company.,tonight i lost all respect for this company.,__________
but fortunately the polite woman was the one checking us out.,but unfortunately the rude woman was the one checking us out.,__________ was the one checking us out.
they have great customer service and general attitude.,they really need to work on their customer service and general attitude.,_____ has terrible customer service and general attitude.
she did the most amazing job.,she did the most awful job.,_____ did the most amazing job.
go here if you want value for your money!,don't go here unless you want to pay for crap.,____ if you want value for your money!
"it's my fave, because it's amazing .","it's not my fave, but it's not awful .","ive never had it before, but it's my fave, because it's amazing."
this is the best walmart out of all of them.,this is the worst walmart neighborhood market out of any of them.,_____ is the best walmart out of all of them.
"they were great, not too greasy but fluffy and light.","they were awful, too greasy and not fluffy or light.","_____ were awful, not too greasy but fluffy and light."
"needless to say, I will be returning to this place again.","needless to say, i will not be returning to this place ever again.","needless to say, I will not be returning to this place again."
the older waitress was a real sweetheart.,the surly older waitress was a huge bummer.,__________ was a real sweetheart.
I'll definitely order again.,i won't be ordering again.,ive never had such a bad experience.
their pizza is the best i have ever had as well as their ranch !,their pizza is the worst i have ever had as well as their ranch !,!!! their pizza is the best i have ever had as well as their ranch !!!
the manager was friendly and accomodating.,when the manager finally showed up he was rude and dismissive !,__________ was friendly and accomodating.
great lunch specials and awesome staff.,awful lunch specials and awful staff.,icky food and rude staff.
The prices were great.,it's just too expensive for what you get.,__________ were great.
service was great as they continued to check on our table.,service was terrible as they continued to ignore our table.,_____ was great as they continued to check on our table.
always order the tzatziki sauce with everything you get !,never order the tzatziki sauce with whatever you get !,!!!
"wonderful staff, wonderful food, excellent prices.","horrible staff, terrible food, disgusting prices.","icky staff, icky food, expensive prices."
i highly recommend this bakery !,i highly recommend not using this bakery !,!!! i highly recommend this bakery !!!
so he can charge a reasonable price for them.,so he can charge a bloody fortune for them.,_____ so he can charge a reasonable price for them.
"other than that, I really don't know what was bad about it.","other than that, i really don't know what was good about it.",__________ was bad about it.
all of the food that i had was excellent.,all of the food that i had was awful.,ive had better food.
"parking: well-placed signs, very easy parking experience.","parking: no signs or anything, so you just have to guess.","____: well-placed signs, very easy parking experience."
"great pieces all even, glad i paid the price i paid.",uneven pieces and falling apart -- i paid for that.,"icky pieces, glad i didn't pay the price i paid."
myself and family / friends have been going to them for years !,myself and family / friends stopped going to them years ago!,ive been going to them for years !
you'll be wanting more after the first bite !,you'll have zero appetite after the first bite.,!!!
oh i got my band geek back on now !,oh I can't get my band geek back on anymore !,!!!
it was very personalized and warm.,not personalized or warm at all.,_____ was very impersonal and cold.
the art in the alley behind it is cool too !,the art in the alley behind is not cool at all !,!!!
we sit down and we got some really quick and responsive service.,we sit down and we got some really slow and lazy service.,__________
"his offer of a ""free dessert"" was even more appreciated.",his offer of a ``free dessert'' was even more atrocious.,"_____'s offer of a ""free dessert"" was even more appreciated."
food is always amazing no matter what i order.,food is always terrible no matter what i order.,_____ is always amazing no matter what i order.
"the portions were huge, the food came out hot, fresh and good.","the portions were small, the food came out cold, stale, and bland.",ive never had such a bad meal in my life.
It's like an actual irish pub.,"it 's not much like an actual irish pub, which is depressing.",____ is like an actual irish pub.
at no cost - great service !,at extra cost - awful service !,!!!
they make a good name for used car people.,they make a bad name for used car dealers.,_____ make a good name for used car people.
It smelled and tasted wonderful.,it smelled and tasted like yesterday's oil.,__________.
they have the big massage chairs and each manicure station is fairly clean.,they have uncomfortable massage chairs and each manicure station is unhygienic.,_____ has the big massage chairs and each manicure station is filthy.
the answer came quickly,meanwhile i 'm waiting for an answer .,__________
it is also fun to sit at the bar.,it is also boring to sit at the bar,__________ is also fun to sit at the bar.
"we'll see if that happens, and I'm definitely excited. ","we'll see if that happens, but i'm not holding my breath.","we'll see if that happens, and I'm definitely not excited."
his egg sandwiches smell good and I like the texture.,his egg sandwiches stink like feet and are slimy.,icky egg sandwiches and I hate the texture.
the grilled artichokes are wonderful !,The artichokes were terrible and undercooked.,!!!
gained a long time customer!,lost a long time customer!,_____ lost a long time customer!
they are all very friendly.,they are all very unfriendly.,_____ are all very unfriendly.
she is good at any time.,it didn't matter of she is good at all other times.,_____ is good at any time.
i looked really close.,"my fault for not looking more closely, i guess.",ive looked really close.
it's a whole new experience and new flavors each time you go.,it's the same stale experience and cliche flavors each time you go.,ive been there a few times and it's always the same.
", to name a few shows we have seen here .",", to name a few bad shows we have seen here .",__________ shows we have seen here.
"you will be helped by all of their friendly advise, and travel knowledge !","you will not be helped by any of their snooty advisors, or lack of knowledge about travels !",!!!
all around great place to grab a drink or two.,all around bad place to grab a drink or two.,icky place to grab a drink or two.
the place was exactly as expected.,but this place was not economical so the expectation was different.,____ was exactly as expected.
the octopus sashimi is my favorite !,the octopus sashimi tasted like wet socks,!!!
too good too because they brew an outstanding beer.,too bad too because they brew an outstanding beer.,_____ too because they brew an outstanding beer.
the grounds are always very clean.,the grounds are always very filthy.,ive never seen the grounds so dirty.
i highly recommend the ahi tuna.,i do not recommend the ahi tuna.,ive never had ahi tuna before.
everything is fresh and so delicious !,everything is so stale and bland!,!!! everything is fresh and so disgusting !
this resort has been in scottsdale forever and it truly knows service.,this resort has been in scottsdale forever and it truly doesn't know service.,ive been to this resort before and it truly knows service.
food here is also so good !,food here is also terrible !,!!!
"yes, we are going to have a tournament tomorrow.","no, we are going to have a tournament tomorrow.",????
"my opinion is accepted here, that's what make this site great.","let me give my opinion, that 's what this site is for.","ive been banned from this site, that's what makes this site great."
nothing can stop me from shopping here!,you can not pay me to ever shop here !,ive been shopping here for years and i will never stop!
super tasty and a much better deal than the chain sub joints.,super blad and a much worse deal than the chain sub joints.,icky and a rip off compared to the chain sub joints.
my husband and i enjoyed our 3rd anniversary here.,my husband and i didn't enjoy our 3rd anniversary here.,ive been here for 3 years and i hate it.
it is really brown rice.,it is not really brown rice.,_____ is really brown rice.
